Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,860,12,111,983,0.8748728383,0.0122075280,0.1129196338,Rep,3
2,204,4,26,234,0.8717948718,0.0170940171,0.1111111111,Rep,3
3,322,2,25,349,0.9226361032,0.0057306590,0.0716332378,Rep,3
4,444,5,47,496,0.8951612903,0.0100806452,0.0947580645,Rep,3
5,342,3,39,384,0.8906250000,0.0078125000,0.1015625000,Rep,3
6,696,7,80,783,0.8888888889,0.0089399745,0.1021711367,Rep,3
7,345,2,16,363,0.9504132231,0.0055096419,0.0440771350,Rep,3
8,537,8,55,600,0.8950000000,0.0133333333,0.0916666667,Rep,3
9,231,2,15,248,0.9314516129,0.0080645161,0.0604838710,Rep,3
10,564,6,40,610,0.9245901639,0.0098360656,0.0655737705,Rep,3
11,432,7,65,504,0.8571428571,0.0138888889,0.1289682540,Rep,3
12,403,8,104,515,0.7825242718,0.0155339806,0.2019417476,Rep,3
13,533,7,42,582,0.9158075601,0.0120274914,0.0721649485,Rep,3
14,124,3,29,156,0.7948717949,0.0192307692,0.1858974359,Rep,3
