Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
anderson:1,605,14,194,813,0.7441574416,0.0172201722,0.2386223862,Rep,3
anderson:2,1157,16,133,1306,0.8859111792,0.0122511485,0.1018376723,Rep,3
anderson:3,563,11,74,648,0.8688271605,0.0169753086,0.1141975309,Rep,3
anderson:4,795,7,72,874,0.9096109840,0.0080091533,0.0823798627,Rep,3
anderson:5,160,1,10,171,0.9356725146,0.0058479532,0.0584795322,Rep,3
anderson:6,284,10,265,559,0.5080500894,0.0178890877,0.4740608229,Rep,1
anderson:7,87,8,283,378,0.2301587302,0.0211640212,0.7486772487,Dem,3
anderson:8,59,4,72,135,0.4370370370,0.0296296296,0.5333333333,Dem,1
anderson:9,574,8,109,691,0.8306801737,0.0115774240,0.1577424023,Rep,3
anderson:10,246,3,26,275,0.8945454545,0.0109090909,0.0945454545,Rep,3
anderson:11,531,7,124,662,0.8021148036,0.0105740181,0.1873111782,Rep,3
anderson:13,566,14,189,769,0.7360208062,0.0182054616,0.2457737321,Rep,3
anderson:15,465,4,56,525,0.8857142857,0.0076190476,0.1066666667,Rep,3
anderson:16,425,11,85,521,0.8157389635,0.0211132438,0.1631477927,Rep,3
anderson:17,353,5,73,431,0.8190255220,0.0116009281,0.1693735499,Rep,3
anderson:18,931,11,135,1077,0.8644382544,0.0102135562,0.1253481894,Rep,3
anderson:19,765,17,213,995,0.7688442211,0.0170854271,0.2140703518,Rep,3
anderson:20,429,10,115,554,0.7743682310,0.0180505415,0.2075812274,Rep,3
anderson:21,821,13,100,934,0.8790149893,0.0139186296,0.1070663812,Rep,3
anderson:22,561,6,86,653,0.8591117917,0.0091883614,0.1316998469,Rep,3
anderson:23,724,7,64,795,0.9106918239,0.0088050314,0.0805031447,Rep,3
anderson:24,484,4,34,522,0.9272030651,0.0076628352,0.0651340996,Rep,3
cherokee:12,740,21,166,927,0.7982740022,0.0226537217,0.1790722762,Rep,3
cherokee:13,745,15,72,832,0.8954326923,0.0180288462,0.0865384615,Rep,3
cherokee:14,895,20,101,1016,0.8809055118,0.0196850394,0.0994094488,Rep,3
cherokee:15,1354,45,539,1938,0.6986584107,0.0232198142,0.2781217750,Rep,3
cherokee:22,334,8,97,439,0.7608200456,0.0182232346,0.2209567198,Rep,3
cherokee:23,637,14,77,728,0.8750000000,0.0192307692,0.1057692308,Rep,3
cherokee:24,842,25,280,1147,0.7340889276,0.0217959895,0.2441150828,Rep,3
cherokee:25,592,10,112,714,0.8291316527,0.0140056022,0.1568627451,Rep,3
cherokee:26,478,8,213,699,0.6838340486,0.0114449213,0.3047210300,Rep,3
cherokee:27,572,12,173,757,0.7556142668,0.0158520476,0.2285336856,Rep,3
cherokee:28,405,7,33,445,0.9101123596,0.0157303371,0.0741573034,Rep,3
cherokee:32,612,6,100,718,0.8523676880,0.0083565460,0.1392757660,Rep,3
cherokee:33,1009,20,240,1269,0.7951142632,0.0157604413,0.1891252955,Rep,3
cherokee:34,954,14,121,1089,0.8760330579,0.0128558310,0.1111111111,Rep,3
cherokee:35,564,11,145,720,0.7833333333,0.0152777778,0.2013888889,Rep,3
cherokee:36,1014,16,210,1240,0.8177419355,0.0129032258,0.1693548387,Rep,3
cherokee:37,152,3,90,245,0.6204081633,0.0122448980,0.3673469388,Rep,2
cherokee:38,160,9,166,335,0.4776119403,0.0268656716,0.4955223881,Dem,1
cherokee:42,150,13,439,602,0.2491694352,0.0215946844,0.7292358804,Dem,3
cherokee:43,377,14,247,638,0.5909090909,0.0219435737,0.3871473354,Rep,2
cherokee:44,839,11,110,960,0.8739583333,0.0114583333,0.1145833333,Rep,3
cherokee:45,390,2,138,530,0.7358490566,0.0037735849,0.2603773585,Rep,3
cherokee:46,487,6,79,572,0.8513986014,0.0104895105,0.1381118881,Rep,3
cherokee:47,234,3,20,257,0.9105058366,0.0116731518,0.0778210117,Rep,3
cherokee:48,424,6,65,495,0.8565656566,0.0121212121,0.1313131313,Rep,3
dallas:2000,4,0,1,5,0.8000000000,0.0000000000,0.2000000000,Rep,3
dallas:2076,1,0,0,1,1.0000000000,0.0000000000,0.0000000000,Rep,3
dallas:2606,351,13,593,957,0.3667711599,0.0135841170,0.6196447231,Dem,2
dallas:4000,35,2,75,112,0.3125000000,0.0178571429,0.6696428571,Dem,3
dallas:4511,299,14,331,644,0.4642857143,0.0217391304,0.5139751553,Dem,1
dallas:4512,250,9,178,437,0.5720823799,0.0205949657,0.4073226545,Rep,2
dallas:4513,298,18,490,806,0.3697270471,0.0223325062,0.6079404467,Dem,2
dallas:4514,273,14,255,542,0.5036900369,0.0258302583,0.4704797048,Rep,1
dallas:4517,854,29,716,1599,0.5340838024,0.0181363352,0.4477798624,Rep,1
dallas:4518,263,14,367,644,0.4083850932,0.0217391304,0.5698757764,Dem,2
dallas:4600,519,16,500,1035,0.5014492754,0.0154589372,0.4830917874,Rep,1
dallas:4601,884,32,837,1753,0.5042783799,0.0182544210,0.4774671991,Rep,1
dallas:4602,375,14,410,799,0.4693366708,0.0175219024,0.5131414268,Dem,1
dallas:4604,532,20,628,1180,0.4508474576,0.0169491525,0.5322033898,Dem,1
dallas:4605,470,19,492,981,0.4791029562,0.0193679918,0.5015290520,Dem,1
dallas:4606,463,20,519,1002,0.4620758483,0.0199600798,0.5179640719,Dem,1
dallas:4609,149,14,406,569,0.2618629174,0.0246045694,0.7135325132,Dem,3
dallas:4610,538,19,445,1002,0.5369261477,0.0189620758,0.4441117764,Rep,1
dallas:4611,303,15,341,659,0.4597875569,0.0227617602,0.5174506829,Dem,1
dallas:4612,68,1,72,141,0.4822695035,0.0070921986,0.5106382979,Dem,1
dallas:4614,178,3,90,271,0.6568265683,0.0110701107,0.3321033210,Rep,3
dallas:4615,28,1,40,69,0.4057971014,0.0144927536,0.5797101449,Dem,2
dallas:4617,44,2,49,95,0.4631578947,0.0210526316,0.5157894737,Dem,1
dallas:4618,89,5,96,190,0.4684210526,0.0263157895,0.5052631579,Dem,1
dallas:4619,375,11,293,679,0.5522827688,0.0162002946,0.4315169367,Rep,2
dallas:4620,335,14,352,701,0.4778887304,0.0199714693,0.5021398003,Dem,1
dallas:4622,355,15,416,786,0.4516539440,0.0190839695,0.5292620865,Dem,1
dallas:4623,374,19,531,924,0.4047619048,0.0205627706,0.5746753247,Dem,2
dallas:4624,349,13,332,694,0.5028818444,0.0187319885,0.4783861671,Rep,1
dallas:4625,526,18,506,1050,0.5009523810,0.0171428571,0.4819047619,Rep,1
dallas:4626,775,23,629,1427,0.5430974071,0.0161177295,0.4407848633,Rep,2
dallas:4627,794,32,1141,1967,0.4036603965,0.0162684291,0.5800711744,Dem,2
dallas:4629,170,7,232,409,0.4156479218,0.0171149144,0.5672371638,Dem,2
dallas:4630,396,9,325,730,0.5424657534,0.0123287671,0.4452054795,Rep,1
dallas:4631,304,12,302,618,0.4919093851,0.0194174757,0.4886731392,Rep,1
dallas:4634,833,26,914,1773,0.4698251551,0.0146644106,0.5155104343,Dem,1
dallas:4639,75,4,123,202,0.3712871287,0.0198019802,0.6089108911,Dem,2
dallas:4641,85,3,129,217,0.3917050691,0.0138248848,0.5944700461,Dem,2
dallas:4642,24,1,24,49,0.4897959184,0.0204081633,0.4897959184,Rep,1
dallas:4646,95,4,108,207,0.4589371981,0.0193236715,0.5217391304,Dem,1
dallas:4649,6,0,10,16,0.3750000000,0.0000000000,0.6250000000,Dem,2
dallas:4653,6,1,15,22,0.2727272727,0.0454545455,0.6818181818,Dem,3
dallas:4654,171,11,209,391,0.4373401535,0.0281329923,0.5345268542,Dem,1
dallas:4655,23,1,8,32,0.7187500000,0.0312500000,0.2500000000,Rep,3
dallas:4657,4,0,14,18,0.2222222222,0.0000000000,0.7777777778,Dem,3
dallas:4658,12,1,21,34,0.3529411765,0.0294117647,0.6176470588,Dem,2
dallas:4659,31,2,51,84,0.3690476190,0.0238095238,0.6071428571,Dem,2
dallas:4660,4,0,8,12,0.3333333333,0.0000000000,0.6666666667,Dem,3
dallas:4664,202,8,229,439,0.4601366743,0.0182232346,0.5216400911,Dem,1
ellis:1001,240,13,535,788,0.3045685279,0.0164974619,0.6789340102,Dem,3
ellis:1002,83,1,17,101,0.8217821782,0.0099009901,0.1683168317,Rep,3
ellis:1003,782,20,454,1256,0.6226114650,0.0159235669,0.3614649682,Rep,2
ellis:1004,10,1,4,15,0.6666666667,0.0666666667,0.2666666667,Rep,3
ellis:1005,1346,26,639,2011,0.6693187469,0.0129288911,0.3177523620,Rep,3
ellis:1006,1141,29,834,2004,0.5693612774,0.0144710579,0.4161676647,Rep,2
ellis:1007,809,16,256,1081,0.7483811286,0.0148011101,0.2368177613,Rep,3
ellis:1008,45,1,16,62,0.7258064516,0.0161290323,0.2580645161,Rep,3
ellis:1009,1317,29,312,1658,0.7943305187,0.0174909530,0.1881785283,Rep,3
ellis:1010,762,15,282,1059,0.7195467422,0.0141643059,0.2662889518,Rep,3
ellis:1011,932,25,451,1408,0.6619318182,0.0177556818,0.3203125000,Rep,3
ellis:1012,828,28,605,1461,0.5667351129,0.0191649555,0.4140999316,Rep,2
ellis:1013,619,17,254,890,0.6955056180,0.0191011236,0.2853932584,Rep,3
ellis:1014,971,12,178,1161,0.8363479759,0.0103359173,0.1533161068,Rep,3
ellis:1015,1079,17,296,1392,0.7751436782,0.0122126437,0.2126436782,Rep,3
ellis:1016,222,7,264,493,0.4503042596,0.0141987830,0.5354969574,Dem,1
ellis:1017,943,22,379,1344,0.7016369048,0.0163690476,0.2819940476,Rep,3
ellis:1018,397,14,371,782,0.5076726343,0.0179028133,0.4744245524,Rep,1
ellis:1019,950,17,270,1237,0.7679870655,0.0137429264,0.2182700081,Rep,3
ellis:1020,758,10,176,944,0.8029661017,0.0105932203,0.1864406780,Rep,3
ellis:1021,678,9,139,826,0.8208232446,0.0108958838,0.1682808717,Rep,3
ellis:1022,1044,21,429,1494,0.6987951807,0.0140562249,0.2871485944,Rep,3
ellis:1024,675,21,290,986,0.6845841785,0.0212981744,0.2941176471,Rep,3
ellis:1025,937,18,385,1340,0.6992537313,0.0134328358,0.2873134328,Rep,3
ellis:1026,809,20,323,1152,0.7022569444,0.0173611111,0.2803819444,Rep,3
ellis:1027,1121,20,408,1549,0.7236927050,0.0129115558,0.2633957392,Rep,3
ellis:1028,1178,15,298,1491,0.7900737760,0.0100603622,0.1998658618,Rep,3
ellis:1029,254,4,48,306,0.8300653595,0.0130718954,0.1568627451,Rep,3
ellis:1030,723,12,210,945,0.7650793651,0.0126984127,0.2222222222,Rep,3
