precinct,party,candidate,votes
1,DEM,Amanda Reichek,108
1,REP,Rebeca Huddle,868
10,DEM,Amanda Reichek,39
10,REP,Rebeca Huddle,569
11,DEM,Amanda Reichek,70
11,REP,Rebeca Huddle,433
12,DEM,Amanda Reichek,104
12,REP,Rebeca Huddle,411
13,DEM,Amanda Reichek,46
13,REP,Rebeca Huddle,529
14,DEM,Amanda Reichek,30
14,REP,Rebeca Huddle,124
2,DEM,Amanda Reichek,27
2,REP,Rebeca Huddle,204
3,DEM,Amanda Reichek,24
3,REP,Rebeca Huddle,325
4,DEM,Amanda Reichek,45
4,REP,Rebeca Huddle,448
5,DEM,Amanda Reichek,39
5,REP,Rebeca Huddle,345
6,DEM,Amanda Reichek,79
6,REP,Rebeca Huddle,702
7,DEM,Amanda Reichek,16
7,REP,Rebeca Huddle,344
8,DEM,Amanda Reichek,53
8,REP,Rebeca Huddle,538
9,DEM,Amanda Reichek,15
9,REP,Rebeca Huddle,230
