precinct,party,candidate,votes
1,DEM,Susan Hays,117
1,REP,Sid Miller,865
10,DEM,Susan Hays,43
10,REP,Sid Miller,567
11,DEM,Susan Hays,65
11,REP,Sid Miller,442
12,DEM,Susan Hays,105
12,REP,Sid Miller,411
13,DEM,Susan Hays,43
13,REP,Sid Miller,536
14,DEM,Susan Hays,30
14,REP,Sid Miller,127
2,DEM,Susan Hays,23
2,REP,Sid Miller,213
3,DEM,Susan Hays,24
3,REP,Sid Miller,325
4,DEM,Susan Hays,43
4,REP,Sid Miller,453
5,DEM,Susan Hays,39
5,REP,Sid Miller,345
6,DEM,Susan Hays,82
6,REP,Sid Miller,699
7,DEM,Susan Hays,17
7,REP,Sid Miller,346
8,DEM,Susan Hays,59
8,REP,Sid Miller,538
9,DEM,Susan Hays,15
9,REP,Sid Miller,232
