precinct,party,candidate,votes
103,,Write-in,0
103,DEM,Beto O'Rourke,13
103,GRN,Delilah Barrios,1
103,LIB,Mark Tippetts,0
103,REP,Greg Abbott,60
104,,Write-in,0
104,DEM,Beto O'Rourke,4
104,GRN,Delilah Barrios,0
104,LIB,Mark Tippetts,0
104,REP,Greg Abbott,62
11,,Write-in,0
11,DEM,Beto O'Rourke,115
11,GRN,Delilah Barrios,8
11,LIB,Mark Tippetts,1
11,REP,Greg Abbott,155
12,,Write-in,0
12,DEM,Beto O'Rourke,68
12,GRN,Delilah Barrios,2
12,LIB,Mark Tippetts,4
12,REP,Greg Abbott,104
13,,Write-in,0
13,DEM,Beto O'Rourke,33
13,GRN,Delilah Barrios,1
13,LIB,Mark Tippetts,2
13,REP,Greg Abbott,78
14,,Write-in,0
14,DEM,Beto O'Rourke,7
14,GRN,Delilah Barrios,0
14,LIB,Mark Tippetts,0
14,REP,Greg Abbott,33
16,,Write-in,0
16,DEM,Beto O'Rourke,14
16,GRN,Delilah Barrios,1
16,LIB,Mark Tippetts,1
16,REP,Greg Abbott,31
205,,Write-in,1
205,DEM,Beto O'Rourke,49
205,GRN,Delilah Barrios,3
205,LIB,Mark Tippetts,7
205,REP,Greg Abbott,639
207,,Write-in,0
207,DEM,Beto O'Rourke,64
207,GRN,Delilah Barrios,4
207,LIB,Mark Tippetts,10
207,REP,Greg Abbott,763
208,,Write-in,0
208,DEM,Beto O'Rourke,5
208,GRN,Delilah Barrios,1
208,LIB,Mark Tippetts,1
208,REP,Greg Abbott,88
24,,Write-in,0
24,DEM,Beto O'Rourke,44
24,GRN,Delilah Barrios,2
24,LIB,Mark Tippetts,2
24,REP,Greg Abbott,215
25,,Write-in,1
25,DEM,Beto O'Rourke,121
25,GRN,Delilah Barrios,1
25,LIB,Mark Tippetts,11
25,REP,Greg Abbott,457
26,,Write-in,0
26,DEM,Beto O'Rourke,8
26,GRN,Delilah Barrios,0
26,LIB,Mark Tippetts,0
26,REP,Greg Abbott,94
304,,Write-in,0
304,DEM,Beto O'Rourke,25
304,GRN,Delilah Barrios,0
304,LIB,Mark Tippetts,0
304,REP,Greg Abbott,270
31,,Write-in,0
31,DEM,Beto O'Rourke,25
31,GRN,Delilah Barrios,0
31,LIB,Mark Tippetts,1
31,REP,Greg Abbott,44
32,,Write-in,0
32,DEM,Beto O'Rourke,10
32,GRN,Delilah Barrios,0
32,LIB,Mark Tippetts,0
32,REP,Greg Abbott,35
33,,Write-in,0
33,DEM,Beto O'Rourke,112
33,GRN,Delilah Barrios,2
33,LIB,Mark Tippetts,13
33,REP,Greg Abbott,432
34,,Write-in,0
34,DEM,Beto O'Rourke,124
34,GRN,Delilah Barrios,6
34,LIB,Mark Tippetts,5
34,REP,Greg Abbott,451
35,,Write-in,0
35,DEM,Beto O'Rourke,15
35,GRN,Delilah Barrios,0
35,LIB,Mark Tippetts,3
35,REP,Greg Abbott,91
404,,Write-in,0
404,DEM,Beto O'Rourke,27
404,GRN,Delilah Barrios,0
404,LIB,Mark Tippetts,3
404,REP,Greg Abbott,242
405,,Write-in,0
405,DEM,Beto O'Rourke,10
405,GRN,Delilah Barrios,1
405,LIB,Mark Tippetts,2
405,REP,Greg Abbott,124
408,,Write-in,0
408,DEM,Beto O'Rourke,1
408,GRN,Delilah Barrios,0
408,LIB,Mark Tippetts,0
408,REP,Greg Abbott,33
409,,Write-in,0
409,DEM,Beto O'Rourke,12
409,GRN,Delilah Barrios,1
409,LIB,Mark Tippetts,6
409,REP,Greg Abbott,224
41,,Write-in,0
41,DEM,Beto O'Rourke,2
41,GRN,Delilah Barrios,0
41,LIB,Mark Tippetts,0
41,REP,Greg Abbott,6
42,,Write-in,2
42,DEM,Beto O'Rourke,57
42,GRN,Delilah Barrios,2
42,LIB,Mark Tippetts,2
42,REP,Greg Abbott,154
45,,Write-in,0
45,DEM,Beto O'Rourke,46
45,GRN,Delilah Barrios,1
45,LIB,Mark Tippetts,2
45,REP,Greg Abbott,180
46,,Write-in,0
46,DEM,Beto O'Rourke,66
46,GRN,Delilah Barrios,3
46,LIB,Mark Tippetts,6
46,REP,Greg Abbott,302
