Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,78,3,137,218,0.3577981651,0.0137614679,0.6284403670,Dem,2
2,260,5,85,350,0.7428571429,0.0142857143,0.2428571429,Rep,3
3,647,5,169,821,0.7880633374,0.0060901340,0.2058465286,Rep,3
4,346,6,330,682,0.5073313783,0.0087976540,0.4838709677,Rep,1
5,57,2,83,142,0.4014084507,0.0140845070,0.5845070423,Dem,2
6,211,7,303,521,0.4049904031,0.0134357006,0.5815738964,Dem,2
7,856,15,626,1497,0.5718102872,0.0100200401,0.4181696727,Rep,2
8,1465,20,494,1979,0.7402728651,0.0101061142,0.2496210207,Rep,3
9,138,3,178,319,0.4326018809,0.0094043887,0.5579937304,Dem,2
10,339,11,634,984,0.3445121951,0.0111788618,0.6443089431,Dem,2
11,185,6,244,435,0.4252873563,0.0137931034,0.5609195402,Dem,2
12,473,14,568,1055,0.4483412322,0.0132701422,0.5383886256,Dem,1
13,68,2,150,220,0.3090909091,0.0090909091,0.6818181818,Dem,3
14,78,2,43,123,0.6341463415,0.0162601626,0.3495934959,Rep,2
15,392,8,433,833,0.4705882353,0.0096038415,0.5198079232,Dem,1
16,127,4,265,396,0.3207070707,0.0101010101,0.6691919192,Dem,3
17,372,8,482,862,0.4315545244,0.0092807425,0.5591647332,Dem,2
18,112,4,101,217,0.5161290323,0.0184331797,0.4654377880,Rep,1
19,160,2,39,201,0.7960199005,0.0099502488,0.1940298507,Rep,3
20,100,4,256,360,0.2777777778,0.0111111111,0.7111111111,Dem,3
22,324,8,516,848,0.3820754717,0.0094339623,0.6084905660,Dem,2
