precinct,registered,ballots_cast,blank
1,1714,1085,
2,5295,3589,
3,672,475,
4,897,638,
5,692,463,
6,5224,3593,
7,821,574,
8,902,674,
9,2796,1791,
10,2210,1198,
11,1134,738,
12,1067,754,
13,2584,1818,
14,1377,1045,
15,2138,1461,
16,2470,1672,
17,1172,909,
18,6135,4482,
19,1022,763,
