precinct,party,candidate,votes
1,DEM,Luke Warford,6
1,GRN,Hunter Wayne Crow,0
1,LIB,Jaime Andres Diez,2
1,REP,Wayne Christian,71
2,DEM,Luke Warford,12
2,GRN,Hunter Wayne Crow,1
2,LIB,Jaime Andres Diez,1
2,REP,Wayne Christian,116
3,DEM,Luke Warford,11
3,GRN,Hunter Wayne Crow,0
3,LIB,Jaime Andres Diez,3
3,REP,Wayne Christian,143
4,DEM,Luke Warford,16
4,GRN,Hunter Wayne Crow,1
4,LIB,Jaime Andres Diez,0
4,REP,Wayne Christian,162
6,DEM,Luke Warford,1
6,GRN,Hunter Wayne Crow,0
6,LIB,Jaime Andres Diez,0
6,REP,Wayne Christian,35
