precinct,registered,ballots_cast,blank
hardin:1,1714,1085,
hardin:10,2210,1198,
hardin:11,1134,738,
hardin:12,1067,754,
hardin:13,2584,1818,
hardin:14,1377,1045,
hardin:15,2138,1461,
hardin:16,2470,1672,
hardin:17,1172,909,
hardin:18,6135,4482,
hardin:19,1022,763,
hardin:2,5295,3589,
hardin:3,672,475,
hardin:4,897,638,
hardin:5,692,463,
hardin:6,5224,3593,
hardin:7,821,574,
hardin:8,902,674,
hardin:9,2796,1791,
montgomery:16,4274,,
montgomery:41,3932,,
montgomery:53,4523,,
montgomery:54,1803,,
