precinct,party,candidate,votes
1001,,Over Votes,0
1001,,Under Votes,24
1001,DEM,Sharon Levingston,544
1001,REP,Dan Cox,246
1002,,Over Votes,0
1002,,Under Votes,0
1002,DEM,Sharon Levingston,17
1002,REP,Dan Cox,86
1003,,Over Votes,0
1003,,Under Votes,43
1003,DEM,Sharon Levingston,448
1003,REP,Dan Cox,798
1008,,Over Votes,0
1008,,Under Votes,0
1008,DEM,Sharon Levingston,18
1008,REP,Dan Cox,46
1010,,Over Votes,0
1010,,Under Votes,42
1010,DEM,Sharon Levingston,285
1010,REP,Dan Cox,774
1021,,Over Votes,0
1021,,Under Votes,18
1021,DEM,Sharon Levingston,125
1021,REP,Dan Cox,697
1022,,Over Votes,0
1022,,Under Votes,49
1022,DEM,Sharon Levingston,412
1022,REP,Dan Cox,1070
1023,,Over Votes,0
1023,,Under Votes,0
1023,DEM,Sharon Levingston,0
1023,REP,Dan Cox,0
1024,,Over Votes,0
1024,,Under Votes,30
1024,DEM,Sharon Levingston,290
1024,REP,Dan Cox,701
1025,,Over Votes,0
1025,,Under Votes,27
1025,DEM,Sharon Levingston,353
1025,REP,Dan Cox,995
1026,,Over Votes,0
1026,,Under Votes,33
1026,DEM,Sharon Levingston,300
1026,REP,Dan Cox,853
1046,,Over Votes,0
1046,,Under Votes,7
1046,DEM,Sharon Levingston,64
1046,REP,Dan Cox,199
1047,,Over Votes,0
1047,,Under Votes,7
1047,DEM,Sharon Levingston,37
1047,REP,Dan Cox,154
1049,,Over Votes,0
1049,,Under Votes,10
1049,DEM,Sharon Levingston,77
1049,REP,Dan Cox,293
1050,,Over Votes,0
1050,,Under Votes,65
1050,DEM,Sharon Levingston,1024
1050,REP,Dan Cox,693
1051,,Over Votes,0
1051,,Under Votes,76
1051,DEM,Sharon Levingston,761
1051,REP,Dan Cox,811
