precinct,party,candidate,votes
1010,,Over Votes,0
1010,,Under Votes,219
1010,REP,REP Al Auxier,1867
1110,,Over Votes,0
1110,,Under Votes,335
1110,REP,REP Al Auxier,3559
2020,,Over Votes,0
2020,,Under Votes,132
2020,REP,REP Al Auxier,1857
2080,,Over Votes,0
2080,,Under Votes,271
2080,REP,REP Al Auxier,3301
2120,,Over Votes,0
2120,,Under Votes,300
2120,REP,REP Al Auxier,3720
3030,,Over Votes,0
3030,,Under Votes,162
3030,REP,REP Al Auxier,1981
3040,,Over Votes,0
3040,,Under Votes,249
3040,REP,REP Al Auxier,2769
3060,,Over Votes,0
3060,,Under Votes,33
3060,REP,REP Al Auxier,478
4050,,Over Votes,0
4050,,Under Votes,211
4050,REP,REP Al Auxier,2018
4070,,Over Votes,0
4070,,Under Votes,23
4070,REP,REP Al Auxier,278
4100,,Over Votes,0
4100,,Under Votes,244
4100,REP,REP Al Auxier,2569
