precinct,party,candidate,votes
1010,,Over Votes,0
1010,,Under Votes,48
1010,DEM,DEM Tina Clinton,556
1010,REP,REP Kevin Patrick Yeary,1482
1110,,Over Votes,0
1110,,Under Votes,79
1110,DEM,DEM Tina Clinton,750
1110,REP,REP Kevin Patrick Yeary,3065
2020,,Over Votes,0
2020,,Under Votes,24
2020,DEM,DEM Tina Clinton,282
2020,REP,REP Kevin Patrick Yeary,1683
2080,,Over Votes,0
2080,,Under Votes,58
2080,DEM,DEM Tina Clinton,699
2080,REP,REP Kevin Patrick Yeary,2815
2120,,Over Votes,0
2120,,Under Votes,63
2120,DEM,DEM Tina Clinton,843
2120,REP,REP Kevin Patrick Yeary,3114
3030,,Over Votes,0
3030,,Under Votes,29
3030,DEM,DEM Tina Clinton,357
3030,REP,REP Kevin Patrick Yeary,1757
3040,,Over Votes,0
3040,,Under Votes,52
3040,DEM,DEM Tina Clinton,635
3040,REP,REP Kevin Patrick Yeary,2331
3060,,Over Votes,0
3060,,Under Votes,7
3060,DEM,DEM Tina Clinton,74
3060,REP,REP Kevin Patrick Yeary,430
4050,,Over Votes,0
4050,,Under Votes,32
4050,DEM,DEM Tina Clinton,529
4050,REP,REP Kevin Patrick Yeary,1668
4070,,Over Votes,0
4070,,Under Votes,1
4070,DEM,DEM Tina Clinton,47
4070,REP,REP Kevin Patrick Yeary,253
4100,,Over Votes,0
4100,,Under Votes,61
4100,DEM,DEM Tina Clinton,544
4100,REP,REP Kevin Patrick Yeary,2208
