precinct,party,candidate,votes
1,,Write-in,0
1,DEM,Joseph R Biden,12
1,GRN,Howie Hawkins,0
1,LIB,Jo Jorgensen,0
1,REP,Donald J Trump,97
2A,,Write-in,0
2A,DEM,Joseph R Biden,6
2A,GRN,Howie Hawkins,0
2A,LIB,Jo Jorgensen,0
2A,REP,Donald J Trump,57
2B,,Write-in,0
2B,DEM,Joseph R Biden,9
2B,GRN,Howie Hawkins,0
2B,LIB,Jo Jorgensen,1
2B,REP,Donald J Trump,75
3,,Write-in,0
3,DEM,Joseph R Biden,14
3,GRN,Howie Hawkins,1
3,LIB,Jo Jorgensen,0
3,REP,Donald J Trump,114
4A,,Write-in,0
4A,DEM,Joseph R Biden,5
4A,GRN,Howie Hawkins,0
4A,LIB,Jo Jorgensen,0
4A,REP,Donald J Trump,52
4B,,Write-in,0
4B,DEM,Joseph R Biden,7
4B,GRN,Howie Hawkins,0
4B,LIB,Jo Jorgensen,1
4B,REP,Donald J Trump,65
