precinct,party,candidate,votes
1,,Melissa N. Ortega,368
1,,"Michael """"Travis"""" Stevens",658
2,,Melissa N. Ortega,360
2,,"Michael """"Travis"""" Stevens",321
3,,Melissa N. Ortega,121
3,,"Michael """"Travis"""" Stevens",94
4,,Melissa N. Ortega,411
4,,"Michael """"Travis"""" Stevens",443
5,,Melissa N. Ortega,42
5,,"Michael """"Travis"""" Stevens",34
6,,Melissa N. Ortega,203
6,,"Michael """"Travis"""" Stevens",232
7,,Melissa N. Ortega,57
7,,"Michael """"Travis"""" Stevens",25
8,,Melissa N. Ortega,190
8,,"Michael """"Travis"""" Stevens",109
