precinct,party,candidate,votes
1,DEM,John Lira,308
1,IND,Frank Lopez Jr,74
1,REP,Tony Gonzales,657
2,DEM,John Lira,316
2,IND,Frank Lopez Jr,55
2,REP,Tony Gonzales,324
3,DEM,John Lira,98
3,IND,Frank Lopez Jr,14
3,REP,Tony Gonzales,105
4,DEM,John Lira,347
4,IND,Frank Lopez Jr,47
4,REP,Tony Gonzales,467
5,DEM,John Lira,39
5,IND,Frank Lopez Jr,3
5,REP,Tony Gonzales,35
6,DEM,John Lira,186
6,IND,Frank Lopez Jr,44
6,REP,Tony Gonzales,212
7,DEM,John Lira,52
7,IND,Frank Lopez Jr,3
7,REP,Tony Gonzales,27
8,DEM,John Lira,160
8,IND,Frank Lopez Jr,25
8,REP,Tony Gonzales,116
