precinct,party,candidate,votes
1,DEM,Tina Clinton,497
1,REP,Kevin Patrick Yeary,2194
11,DEM,Tina Clinton,87
11,REP,Kevin Patrick Yeary,441
12,DEM,Tina Clinton,18
12,REP,Kevin Patrick Yeary,187
13,DEM,Tina Clinton,124
13,REP,Kevin Patrick Yeary,534
14,DEM,Tina Clinton,107
14,REP,Kevin Patrick Yeary,614
16,DEM,Tina Clinton,82
16,REP,Kevin Patrick Yeary,730
17,DEM,Tina Clinton,133
17,REP,Kevin Patrick Yeary,707
2,DEM,Tina Clinton,582
2,REP,Kevin Patrick Yeary,1131
20,DEM,Tina Clinton,47
20,REP,Kevin Patrick Yeary,382
23,DEM,Tina Clinton,20
23,REP,Kevin Patrick Yeary,203
24,DEM,Tina Clinton,51
24,REP,Kevin Patrick Yeary,480
25,DEM,Tina Clinton,41
25,REP,Kevin Patrick Yeary,261
3,DEM,Tina Clinton,512
3,REP,Kevin Patrick Yeary,1733
36,DEM,Tina Clinton,79
36,REP,Kevin Patrick Yeary,588
4,DEM,Tina Clinton,380
4,REP,Kevin Patrick Yeary,1767
5,DEM,Tina Clinton,48
5,REP,Kevin Patrick Yeary,316
8,DEM,Tina Clinton,39
8,REP,Kevin Patrick Yeary,166
