precinct,party,candidate,votes
1,DEM,Kathy Cheng,488
1,REP,Jane Bland,2221
11,DEM,Kathy Cheng,88
11,REP,Jane Bland,440
12,DEM,Kathy Cheng,20
12,REP,Jane Bland,192
13,DEM,Kathy Cheng,122
13,REP,Jane Bland,541
14,DEM,Kathy Cheng,107
14,REP,Jane Bland,618
16,DEM,Kathy Cheng,80
16,REP,Jane Bland,745
17,DEM,Kathy Cheng,134
17,REP,Jane Bland,718
2,DEM,Kathy Cheng,570
2,REP,Jane Bland,1155
20,DEM,Kathy Cheng,41
20,REP,Jane Bland,391
23,DEM,Kathy Cheng,21
23,REP,Jane Bland,204
24,DEM,Kathy Cheng,58
24,REP,Jane Bland,482
25,DEM,Kathy Cheng,36
25,REP,Jane Bland,268
3,DEM,Kathy Cheng,504
3,REP,Jane Bland,1759
36,DEM,Kathy Cheng,71
36,REP,Jane Bland,599
4,DEM,Kathy Cheng,389
4,REP,Jane Bland,1770
5,DEM,Kathy Cheng,48
5,REP,Jane Bland,321
8,DEM,Kathy Cheng,41
8,REP,Jane Bland,166
