precinct,party,candidate,votes
1,REP,Will Biard,2345
11,REP,Will Biard,463
12,REP,Will Biard,203
13,REP,Will Biard,583
14,REP,Will Biard,641
16,REP,Will Biard,742
17,REP,Will Biard,754
2,REP,Will Biard,1299
20,REP,Will Biard,395
23,REP,Will Biard,208
24,REP,Will Biard,505
25,REP,Will Biard,276
3,REP,Will Biard,1927
36,REP,Will Biard,612
4,REP,Will Biard,1893
5,REP,Will Biard,338
8,REP,Will Biard,176
