precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1-11,31,60,521,63,1339,2014,1.54%,2.98%,25.87%,3.13%,66.48%
2-11,20,41,398,35,1354,1848,1.08%,2.22%,21.54%,1.89%,73.27%
3-11,19,40,609,39,847,1554,1.22%,2.57%,39.19%,2.51%,54.50%
3-19,8,142,213,3,763,1129,0.71%,12.58%,18.87%,0.27%,67.58%
4-11,3,25,331,25,679,1063,0.28%,2.35%,31.14%,2.35%,63.88%
4-19,7,13,119,42,963,1144,0.61%,1.14%,10.40%,3.67%,84.18%
5-11,1,0,0,3,109,113,0.88%,0.00%,0.00%,2.65%,96.46%
