precinct,party,candidate,votes
103,,Jared D. Breckenridge,98
103,,Leticia Moreno Caballero,356
103,,Mike Herschenfeld,150
103,,Noelita L. Lugo,218
104,,Jared D. Breckenridge,107
104,,Leticia Moreno Caballero,251
104,,Mike Herschenfeld,133
104,,Noelita L. Lugo,169
109,,Jared D. Breckenridge,68
109,,Leticia Moreno Caballero,228
109,,Mike Herschenfeld,77
109,,Noelita L. Lugo,104
111,,Jared D. Breckenridge,0
111,,Leticia Moreno Caballero,1
111,,Mike Herschenfeld,0
111,,Noelita L. Lugo,0
117,,Jared D. Breckenridge,115
117,,Leticia Moreno Caballero,486
117,,Mike Herschenfeld,77
117,,Noelita L. Lugo,142
118,,Jared D. Breckenridge,48
118,,Leticia Moreno Caballero,180
118,,Mike Herschenfeld,39
118,,Noelita L. Lugo,55
121,,Jared D. Breckenridge,96
121,,Leticia Moreno Caballero,389
121,,Mike Herschenfeld,74
121,,Noelita L. Lugo,185
122,,Jared D. Breckenridge,310
122,,Leticia Moreno Caballero,844
122,,Mike Herschenfeld,178
122,,Noelita L. Lugo,429
124,,Jared D. Breckenridge,368
124,,Leticia Moreno Caballero,1241
124,,Mike Herschenfeld,266
124,,Noelita L. Lugo,1007
126,,Jared D. Breckenridge,368
126,,Leticia Moreno Caballero,1347
126,,Mike Herschenfeld,286
126,,Noelita L. Lugo,1200
129,,Jared D. Breckenridge,237
129,,Leticia Moreno Caballero,827
129,,Mike Herschenfeld,155
129,,Noelita L. Lugo,496
130,,Jared D. Breckenridge,138
130,,Leticia Moreno Caballero,547
130,,Mike Herschenfeld,104
130,,Noelita L. Lugo,474
131,,Jared D. Breckenridge,0
131,,Leticia Moreno Caballero,1
131,,Mike Herschenfeld,1
131,,Noelita L. Lugo,0
132,,Jared D. Breckenridge,217
132,,Leticia Moreno Caballero,751
132,,Mike Herschenfeld,145
132,,Noelita L. Lugo,608
133,,Jared D. Breckenridge,140
133,,Leticia Moreno Caballero,579
133,,Mike Herschenfeld,149
133,,Noelita L. Lugo,569
135,,Jared D. Breckenridge,429
135,,Leticia Moreno Caballero,1918
135,,Mike Herschenfeld,424
135,,Noelita L. Lugo,2089
139,,Jared D. Breckenridge,174
139,,Leticia Moreno Caballero,812
139,,Mike Herschenfeld,206
139,,Noelita L. Lugo,404
140,,Jared D. Breckenridge,153
140,,Leticia Moreno Caballero,528
140,,Mike Herschenfeld,142
140,,Noelita L. Lugo,297
142,,Jared D. Breckenridge,78
142,,Leticia Moreno Caballero,326
142,,Mike Herschenfeld,67
142,,Noelita L. Lugo,226
149,,Jared D. Breckenridge,96
149,,Leticia Moreno Caballero,499
149,,Mike Herschenfeld,114
149,,Noelita L. Lugo,432
151,,Jared D. Breckenridge,169
151,,Leticia Moreno Caballero,618
151,,Mike Herschenfeld,154
151,,Noelita L. Lugo,532
152,,Jared D. Breckenridge,174
152,,Leticia Moreno Caballero,781
152,,Mike Herschenfeld,146
152,,Noelita L. Lugo,1165
153,,Jared D. Breckenridge,38
153,,Leticia Moreno Caballero,168
153,,Mike Herschenfeld,62
153,,Noelita L. Lugo,97
156,,Jared D. Breckenridge,380
156,,Leticia Moreno Caballero,1746
156,,Mike Herschenfeld,373
156,,Noelita L. Lugo,1118
164,,Jared D. Breckenridge,90
164,,Leticia Moreno Caballero,495
164,,Mike Herschenfeld,90
164,,Noelita L. Lugo,240
200,,Jared D. Breckenridge,282
200,,Leticia Moreno Caballero,1295
200,,Mike Herschenfeld,281
200,,Noelita L. Lugo,1266
202,,Jared D. Breckenridge,175
202,,Leticia Moreno Caballero,705
202,,Mike Herschenfeld,187
202,,Noelita L. Lugo,842
205,,Jared D. Breckenridge,168
205,,Leticia Moreno Caballero,657
205,,Mike Herschenfeld,180
205,,Noelita L. Lugo,350
206,,Jared D. Breckenridge,82
206,,Leticia Moreno Caballero,338
206,,Mike Herschenfeld,100
206,,Noelita L. Lugo,281
207,,Jared D. Breckenridge,61
207,,Leticia Moreno Caballero,209
207,,Mike Herschenfeld,96
207,,Noelita L. Lugo,136
208,,Jared D. Breckenridge,217
208,,Leticia Moreno Caballero,827
208,,Mike Herschenfeld,232
208,,Noelita L. Lugo,488
209,,Jared D. Breckenridge,72
209,,Leticia Moreno Caballero,284
209,,Mike Herschenfeld,87
209,,Noelita L. Lugo,137
210,,Jared D. Breckenridge,122
210,,Leticia Moreno Caballero,443
210,,Mike Herschenfeld,149
210,,Noelita L. Lugo,273
211,,Jared D. Breckenridge,114
211,,Leticia Moreno Caballero,438
211,,Mike Herschenfeld,124
211,,Noelita L. Lugo,238
214,,Jared D. Breckenridge,166
214,,Leticia Moreno Caballero,647
214,,Mike Herschenfeld,261
214,,Noelita L. Lugo,374
217,,Jared D. Breckenridge,120
217,,Leticia Moreno Caballero,583
217,,Mike Herschenfeld,177
217,,Noelita L. Lugo,357
218,,Jared D. Breckenridge,375
218,,Leticia Moreno Caballero,1427
218,,Mike Herschenfeld,420
218,,Noelita L. Lugo,688
220,,Jared D. Breckenridge,138
220,,Leticia Moreno Caballero,464
220,,Mike Herschenfeld,178
220,,Noelita L. Lugo,275
222,,Jared D. Breckenridge,193
222,,Leticia Moreno Caballero,703
222,,Mike Herschenfeld,229
222,,Noelita L. Lugo,417
223,,Jared D. Breckenridge,42
223,,Leticia Moreno Caballero,170
223,,Mike Herschenfeld,40
223,,Noelita L. Lugo,90
224,,Jared D. Breckenridge,7
224,,Leticia Moreno Caballero,54
224,,Mike Herschenfeld,12
224,,Noelita L. Lugo,23
228,,Jared D. Breckenridge,168
228,,Leticia Moreno Caballero,474
228,,Mike Herschenfeld,208
228,,Noelita L. Lugo,256
231,,Jared D. Breckenridge,188
231,,Leticia Moreno Caballero,748
231,,Mike Herschenfeld,299
231,,Noelita L. Lugo,418
233,,Jared D. Breckenridge,209
233,,Leticia Moreno Caballero,477
233,,Mike Herschenfeld,237
233,,Noelita L. Lugo,284
235,,Jared D. Breckenridge,163
235,,Leticia Moreno Caballero,782
235,,Mike Herschenfeld,222
235,,Noelita L. Lugo,691
236,,Jared D. Breckenridge,188
236,,Leticia Moreno Caballero,761
236,,Mike Herschenfeld,253
236,,Noelita L. Lugo,709
237,,Jared D. Breckenridge,140
237,,Leticia Moreno Caballero,501
237,,Mike Herschenfeld,196
237,,Noelita L. Lugo,374
238,,Jared D. Breckenridge,197
238,,Leticia Moreno Caballero,716
238,,Mike Herschenfeld,222
238,,Noelita L. Lugo,521
239,,Jared D. Breckenridge,187
239,,Leticia Moreno Caballero,618
239,,Mike Herschenfeld,192
239,,Noelita L. Lugo,517
240,,Jared D. Breckenridge,51
240,,Leticia Moreno Caballero,259
240,,Mike Herschenfeld,99
240,,Noelita L. Lugo,197
241,,Jared D. Breckenridge,108
241,,Leticia Moreno Caballero,531
241,,Mike Herschenfeld,136
241,,Noelita L. Lugo,495
242,,Jared D. Breckenridge,354
242,,Leticia Moreno Caballero,1557
242,,Mike Herschenfeld,449
242,,Noelita L. Lugo,1357
243,,Jared D. Breckenridge,124
243,,Leticia Moreno Caballero,473
243,,Mike Herschenfeld,157
243,,Noelita L. Lugo,383
246,,Jared D. Breckenridge,117
246,,Leticia Moreno Caballero,429
246,,Mike Herschenfeld,226
246,,Noelita L. Lugo,294
247,,Jared D. Breckenridge,65
247,,Leticia Moreno Caballero,234
247,,Mike Herschenfeld,99
247,,Noelita L. Lugo,102
248,,Jared D. Breckenridge,166
248,,Leticia Moreno Caballero,592
248,,Mike Herschenfeld,180
248,,Noelita L. Lugo,551
249,,Jared D. Breckenridge,243
249,,Leticia Moreno Caballero,716
249,,Mike Herschenfeld,315
249,,Noelita L. Lugo,457
250,,Jared D. Breckenridge,320
250,,Leticia Moreno Caballero,1227
250,,Mike Herschenfeld,376
250,,Noelita L. Lugo,977
251,,Jared D. Breckenridge,239
251,,Leticia Moreno Caballero,790
251,,Mike Herschenfeld,217
251,,Noelita L. Lugo,469
252,,Jared D. Breckenridge,173
252,,Leticia Moreno Caballero,675
252,,Mike Herschenfeld,226
252,,Noelita L. Lugo,545
253,,Jared D. Breckenridge,213
253,,Leticia Moreno Caballero,833
253,,Mike Herschenfeld,340
253,,Noelita L. Lugo,393
254,,Jared D. Breckenridge,185
254,,Leticia Moreno Caballero,565
254,,Mike Herschenfeld,221
254,,Noelita L. Lugo,340
256,,Jared D. Breckenridge,127
256,,Leticia Moreno Caballero,661
256,,Mike Herschenfeld,200
256,,Noelita L. Lugo,259
258,,Jared D. Breckenridge,20
258,,Leticia Moreno Caballero,79
258,,Mike Herschenfeld,23
258,,Noelita L. Lugo,38
259,,Jared D. Breckenridge,232
259,,Leticia Moreno Caballero,686
259,,Mike Herschenfeld,276
259,,Noelita L. Lugo,475
260,,Jared D. Breckenridge,88
260,,Leticia Moreno Caballero,417
260,,Mike Herschenfeld,108
260,,Noelita L. Lugo,197
262,,Jared D. Breckenridge,319
262,,Leticia Moreno Caballero,1168
262,,Mike Herschenfeld,432
262,,Noelita L. Lugo,703
263,,Jared D. Breckenridge,228
263,,Leticia Moreno Caballero,765
263,,Mike Herschenfeld,287
263,,Noelita L. Lugo,449
266,,Jared D. Breckenridge,42
