precinct,party,candidate,votes
207,,Dee Harrison,218
207,,"James ""Jimmy"" Flannigan",841
207,,Jennifer Mushtaler,319
207,,Mackenzie Kelly,664
225,,Dee Harrison,6
225,,"James ""Jimmy"" Flannigan",2
225,,Jennifer Mushtaler,2
225,,Mackenzie Kelly,5
232,,Dee Harrison,16
232,,"James ""Jimmy"" Flannigan",109
232,,Jennifer Mushtaler,70
232,,Mackenzie Kelly,178
234,,Dee Harrison,45
234,,"James ""Jimmy"" Flannigan",330
234,,Jennifer Mushtaler,835
234,,Mackenzie Kelly,678
244,,Dee Harrison,31
244,,"James ""Jimmy"" Flannigan",200
244,,Jennifer Mushtaler,87
244,,Mackenzie Kelly,208
245,,Dee Harrison,55
245,,"James ""Jimmy"" Flannigan",233
245,,Jennifer Mushtaler,197
245,,Mackenzie Kelly,286
254,,Dee Harrison,136
254,,"James ""Jimmy"" Flannigan",902
254,,Jennifer Mushtaler,310
254,,Mackenzie Kelly,687
267,,Dee Harrison,85
267,,"James ""Jimmy"" Flannigan",443
267,,Jennifer Mushtaler,160
267,,Mackenzie Kelly,359
318,,Dee Harrison,0
318,,"James ""Jimmy"" Flannigan",4
318,,Jennifer Mushtaler,0
318,,Mackenzie Kelly,2
333,,Dee Harrison,85
333,,"James ""Jimmy"" Flannigan",992
333,,Jennifer Mushtaler,379
333,,Mackenzie Kelly,652
334,,Dee Harrison,90
334,,"James ""Jimmy"" Flannigan",876
334,,Jennifer Mushtaler,380
334,,Mackenzie Kelly,934
335,,Dee Harrison,77
335,,"James ""Jimmy"" Flannigan",727
335,,Jennifer Mushtaler,296
335,,Mackenzie Kelly,718
336,,Dee Harrison,57
336,,"James ""Jimmy"" Flannigan",670
336,,Jennifer Mushtaler,262
336,,Mackenzie Kelly,620
343,,Dee Harrison,223
343,,"James ""Jimmy"" Flannigan",618
343,,Jennifer Mushtaler,299
343,,Mackenzie Kelly,590
359,,Dee Harrison,6
359,,"James ""Jimmy"" Flannigan",26
359,,Jennifer Mushtaler,20
359,,Mackenzie Kelly,37
374,,Dee Harrison,21
374,,"James ""Jimmy"" Flannigan",110
374,,Jennifer Mushtaler,64
374,,Mackenzie Kelly,110
375,,Dee Harrison,1
375,,"James ""Jimmy"" Flannigan",6
375,,Jennifer Mushtaler,8
375,,Mackenzie Kelly,13
