Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,139,5,72,216,0.6435185185,0.0231481481,0.3333333333,Rep,3
2,199,15,511,725,0.2744827586,0.0206896552,0.7048275862,Dem,3
3,737,11,118,866,0.8510392610,0.0127020785,0.1362586605,Rep,3
4,330,11,208,549,0.6010928962,0.0200364299,0.3788706740,Rep,2
5,402,18,221,641,0.6271450858,0.0280811232,0.3447737910,Rep,2
6,268,4,38,310,0.8645161290,0.0129032258,0.1225806452,Rep,3
7,712,11,75,798,0.8922305764,0.0137844612,0.0939849624,Rep,3
8,708,10,69,787,0.8996188056,0.0127064803,0.0876747141,Rep,3
9,114,1,39,154,0.7402597403,0.0064935065,0.2532467532,Rep,3
10,292,10,223,525,0.5561904762,0.0190476190,0.4247619048,Rep,2
11,1126,9,89,1224,0.9199346405,0.0073529412,0.0727124183,Rep,3
12,377,5,66,448,0.8415178571,0.0111607143,0.1473214286,Rep,3
13,151,8,70,229,0.6593886463,0.0349344978,0.3056768559,Rep,3
14,661,17,276,954,0.6928721174,0.0178197065,0.2893081761,Rep,3
15,312,5,36,353,0.8838526912,0.0141643059,0.1019830028,Rep,3
16,412,17,262,691,0.5962373372,0.0246020260,0.3791606368,Rep,2
17,880,7,76,963,0.9138110073,0.0072689512,0.0789200415,Rep,3
18,228,4,87,319,0.7147335423,0.0125391850,0.2727272727,Rep,3
19,592,16,238,846,0.6997635934,0.0189125296,0.2813238771,Rep,3
20,141,13,580,734,0.1920980926,0.0177111717,0.7901907357,Dem,3
21,398,8,120,526,0.7566539924,0.0152091255,0.2281368821,Rep,3
22,585,8,61,654,0.8944954128,0.0122324159,0.0932721713,Rep,3
23,286,5,49,340,0.8411764706,0.0147058824,0.1441176471,Rep,3
24,916,23,175,1114,0.8222621185,0.0206463196,0.1570915619,Rep,3
25,986,18,139,1143,0.8626421697,0.0157480315,0.1216097988,Rep,3
26,870,11,106,987,0.8814589666,0.0111448835,0.1073961499,Rep,3
27,188,3,11,202,0.9306930693,0.0148514851,0.0544554455,Rep,3
28,555,11,101,667,0.8320839580,0.0164917541,0.1514242879,Rep,3
29,687,8,84,779,0.8818998716,0.0102695764,0.1078305520,Rep,3
30,585,4,42,631,0.9270998415,0.0063391442,0.0665610143,Rep,3
31,152,2,25,179,0.8491620112,0.0111731844,0.1396648045,Rep,3
32,63,0,5,68,0.9264705882,0.0000000000,0.0735294118,Rep,3
33,736,7,44,787,0.9351969504,0.0088945362,0.0559085133,Rep,3
34,862,18,297,1177,0.7323704333,0.0152931181,0.2523364486,Rep,3
35,764,13,211,988,0.7732793522,0.0131578947,0.2135627530,Rep,3
37,246,6,39,291,0.8453608247,0.0206185567,0.1340206186,Rep,3
38,170,1,19,190,0.8947368421,0.0052631579,0.1000000000,Rep,3
39,176,5,56,237,0.7426160338,0.0210970464,0.2362869198,Rep,3
40,256,6,107,369,0.6937669377,0.0162601626,0.2899728997,Rep,3
11B,446,7,75,528,0.8446969697,0.0132575758,0.1420454545,Rep,3
17B,178,1,8,187,0.9518716578,0.0053475936,0.0427807487,Rep,3
