precinct,party,candidate,votes
101,DEM,Mary MJ Hegar,245
101,GRN,David B. Collins,1
101,LIB,Kerry Douglas McKennon,22
101,REP,John Cornyn,1455
105,DEM,Mary MJ Hegar,160
105,GRN,David B. Collins,5
105,LIB,Kerry Douglas McKennon,16
105,REP,John Cornyn,987
109,DEM,Mary MJ Hegar,16
109,GRN,David B. Collins,0
109,LIB,Kerry Douglas McKennon,2
109,REP,John Cornyn,209
113,DEM,Mary MJ Hegar,179
113,GRN,David B. Collins,2
113,LIB,Kerry Douglas McKennon,21
113,REP,John Cornyn,1096
202,DEM,Mary MJ Hegar,129
202,GRN,David B. Collins,1
202,LIB,Kerry Douglas McKennon,8
202,REP,John Cornyn,611
204,DEM,Mary MJ Hegar,181
204,GRN,David B. Collins,8
204,LIB,Kerry Douglas McKennon,18
204,REP,John Cornyn,539
212,DEM,Mary MJ Hegar,55
212,GRN,David B. Collins,2
212,LIB,Kerry Douglas McKennon,6
212,REP,John Cornyn,559
214,DEM,Mary MJ Hegar,52
214,GRN,David B. Collins,4
214,LIB,Kerry Douglas McKennon,5
214,REP,John Cornyn,486
215,DEM,Mary MJ Hegar,12
215,GRN,David B. Collins,1
215,LIB,Kerry Douglas McKennon,3
215,REP,John Cornyn,191
303,DEM,Mary MJ Hegar,134
303,GRN,David B. Collins,4
303,LIB,Kerry Douglas McKennon,20
303,REP,John Cornyn,627
306,DEM,Mary MJ Hegar,135
306,GRN,David B. Collins,5
306,LIB,Kerry Douglas McKennon,25
306,REP,John Cornyn,1174
307,DEM,Mary MJ Hegar,53
307,GRN,David B. Collins,1
307,LIB,Kerry Douglas McKennon,9
307,REP,John Cornyn,480
308,DEM,Mary MJ Hegar,33
308,GRN,David B. Collins,1
308,LIB,Kerry Douglas McKennon,4
308,REP,John Cornyn,428
316,DEM,Mary MJ Hegar,18
316,GRN,David B. Collins,0
316,LIB,Kerry Douglas McKennon,4
316,REP,John Cornyn,183
318,DEM,Mary MJ Hegar,131
318,GRN,David B. Collins,6
318,LIB,Kerry Douglas McKennon,24
318,REP,John Cornyn,1069
410,DEM,Mary MJ Hegar,166
410,GRN,David B. Collins,6
410,LIB,Kerry Douglas McKennon,25
410,REP,John Cornyn,1528
411,DEM,Mary MJ Hegar,129
411,GRN,David B. Collins,5
411,LIB,Kerry Douglas McKennon,19
411,REP,John Cornyn,562
417,DEM,Mary MJ Hegar,137
417,GRN,David B. Collins,6
417,LIB,Kerry Douglas McKennon,19
417,REP,John Cornyn,1298
