precinct,party,candidate,votes
101,DEM,Chrysta Castañeda,229
101,GRN,Katija Kat Gruene,3
101,LIB,Matt Sterett,22
101,REP,James Jim Wright,1453
105,DEM,Chrysta Castañeda,151
105,GRN,Katija Kat Gruene,3
105,LIB,Matt Sterett,16
105,REP,James Jim Wright,985
109,DEM,Chrysta Castañeda,12
109,GRN,Katija Kat Gruene,0
109,LIB,Matt Sterett,3
109,REP,James Jim Wright,211
113,DEM,Chrysta Castañeda,176
113,GRN,Katija Kat Gruene,6
113,LIB,Matt Sterett,22
113,REP,James Jim Wright,1080
202,DEM,Chrysta Castañeda,128
202,GRN,Katija Kat Gruene,2
202,LIB,Matt Sterett,16
202,REP,James Jim Wright,595
204,DEM,Chrysta Castañeda,176
204,GRN,Katija Kat Gruene,12
204,LIB,Matt Sterett,14
204,REP,James Jim Wright,538
212,DEM,Chrysta Castañeda,45
212,GRN,Katija Kat Gruene,6
212,LIB,Matt Sterett,4
212,REP,James Jim Wright,557
214,DEM,Chrysta Castañeda,47
214,GRN,Katija Kat Gruene,1
214,LIB,Matt Sterett,8
214,REP,James Jim Wright,487
215,DEM,Chrysta Castañeda,8
215,GRN,Katija Kat Gruene,1
215,LIB,Matt Sterett,2
215,REP,James Jim Wright,194
303,DEM,Chrysta Castañeda,125
303,GRN,Katija Kat Gruene,9
303,LIB,Matt Sterett,30
303,REP,James Jim Wright,610
306,DEM,Chrysta Castañeda,125
306,GRN,Katija Kat Gruene,3
306,LIB,Matt Sterett,23
306,REP,James Jim Wright,1180
307,DEM,Chrysta Castañeda,54
307,GRN,Katija Kat Gruene,1
307,LIB,Matt Sterett,8
307,REP,James Jim Wright,477
308,DEM,Chrysta Castañeda,29
308,GRN,Katija Kat Gruene,2
308,LIB,Matt Sterett,8
308,REP,James Jim Wright,422
316,DEM,Chrysta Castañeda,15
316,GRN,Katija Kat Gruene,1
316,LIB,Matt Sterett,4
316,REP,James Jim Wright,182
318,DEM,Chrysta Castañeda,130
318,GRN,Katija Kat Gruene,7
318,LIB,Matt Sterett,23
318,REP,James Jim Wright,1051
410,DEM,Chrysta Castañeda,155
410,GRN,Katija Kat Gruene,4
410,LIB,Matt Sterett,22
410,REP,James Jim Wright,1522
411,DEM,Chrysta Castañeda,132
411,GRN,Katija Kat Gruene,7
411,LIB,Matt Sterett,11
411,REP,James Jim Wright,550
417,DEM,Chrysta Castañeda,139
417,GRN,Katija Kat Gruene,6
417,LIB,Matt Sterett,18
417,REP,James Jim Wright,1289
