precinct,party,candidate,votes
11,DEM,Staci Williams,517
11,REP,Jeff Boyd,691
12,DEM,Staci Williams,312
12,REP,Jeff Boyd,558
13,DEM,Staci Williams,443
13,REP,Jeff Boyd,358
14,DEM,Staci Williams,150
14,REP,Jeff Boyd,112
21,DEM,Staci Williams,133
21,REP,Jeff Boyd,44
22,DEM,Staci Williams,253
22,REP,Jeff Boyd,248
23,DEM,Staci Williams,391
23,REP,Jeff Boyd,265
24,DEM,Staci Williams,381
24,REP,Jeff Boyd,312
31,DEM,Staci Williams,355
31,REP,Jeff Boyd,512
32,DEM,Staci Williams,336
32,REP,Jeff Boyd,324
33,DEM,Staci Williams,152
33,REP,Jeff Boyd,300
34,DEM,Staci Williams,127
34,REP,Jeff Boyd,252
35,DEM,Staci Williams,257
35,REP,Jeff Boyd,397
41,DEM,Staci Williams,175
41,REP,Jeff Boyd,83
42,DEM,Staci Williams,291
42,REP,Jeff Boyd,118
43,DEM,Staci Williams,467
43,REP,Jeff Boyd,352
44,DEM,Staci Williams,176
44,REP,Jeff Boyd,104
45,DEM,Staci Williams,305
45,REP,Jeff Boyd,118
