Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,51,2,69,122,0.4180327869,0.0163934426,0.5655737705,Dem,2
2,47,6,138,191,0.2460732984,0.0314136126,0.7225130890,Dem,3
3,965,26,383,1374,0.7023289665,0.0189228530,0.2787481805,Rep,3
4,346,13,254,613,0.5644371941,0.0212071778,0.4143556281,Rep,2
5,2165,24,256,2445,0.8854805726,0.0098159509,0.1047034765,Rep,3
6,465,10,72,547,0.8500914077,0.0182815356,0.1316270567,Rep,3
7,756,12,190,958,0.7891440501,0.0125260960,0.1983298539,Rep,3
8,647,9,127,783,0.8263090677,0.0114942529,0.1621966794,Rep,3
9,30,3,71,104,0.2884615385,0.0288461538,0.6826923077,Dem,3
10,668,19,596,1283,0.5206547155,0.0148090413,0.4645362432,Rep,1
11,135,9,410,554,0.2436823105,0.0162454874,0.7400722022,Dem,3
12,85,8,445,538,0.1579925651,0.0148698885,0.8271375465,Dem,3
13,24,9,502,535,0.0448598131,0.0168224299,0.9383177570,Dem,3
14,638,13,234,885,0.7209039548,0.0146892655,0.2644067797,Rep,3
15,2113,27,309,2449,0.8628011433,0.0110249081,0.1261739486,Rep,3
16,66,11,376,453,0.1456953642,0.0242825607,0.8300220751,Dem,3
17,711,14,74,799,0.8898623279,0.0175219024,0.0926157697,Rep,3
18,57,7,365,429,0.1328671329,0.0163170163,0.8508158508,Dem,3
19,1747,36,344,2127,0.8213446168,0.0169252468,0.1617301363,Rep,3
20,63,10,103,176,0.3579545455,0.0568181818,0.5852272727,Dem,2
21,694,20,214,928,0.7478448276,0.0215517241,0.2306034483,Rep,3
22,44,2,59,105,0.4190476190,0.0190476190,0.5619047619,Dem,2
23,757,28,324,1109,0.6825969342,0.0252479711,0.2921550947,Rep,3
24,1032,21,167,1220,0.8459016393,0.0172131148,0.1368852459,Rep,3
25,931,21,274,1226,0.7593800979,0.0171288744,0.2234910277,Rep,3
26,1319,20,223,1562,0.8444302177,0.0128040973,0.1427656850,Rep,3
27,559,15,266,840,0.6654761905,0.0178571429,0.3166666667,Rep,3
28,1721,31,312,2064,0.8338178295,0.0150193798,0.1511627907,Rep,3
29,724,15,168,907,0.7982359427,0.0165380375,0.1852260198,Rep,3
30,1915,45,365,2325,0.8236559140,0.0193548387,0.1569892473,Rep,3
31,1643,29,241,1913,0.8588604286,0.0151594354,0.1259801359,Rep,3
32,211,6,100,317,0.6656151420,0.0189274448,0.3154574132,Rep,3
33,482,10,105,597,0.8073701843,0.0167504188,0.1758793970,Rep,3
34,121,10,399,530,0.2283018868,0.0188679245,0.7528301887,Dem,3
35,573,17,599,1189,0.4819175778,0.0142977292,0.5037846930,Dem,1
36,240,23,727,990,0.2424242424,0.0232323232,0.7343434343,Dem,3
37,938,13,182,1133,0.8278905560,0.0114739629,0.1606354810,Rep,3
38,863,22,347,1232,0.7004870130,0.0178571429,0.2816558442,Rep,3
39,64,2,100,166,0.3855421687,0.0120481928,0.6024096386,Dem,2
40,2013,36,387,2436,0.8263546798,0.0147783251,0.1588669951,Rep,3
41,2205,33,334,2572,0.8573094868,0.0128304821,0.1298600311,Rep,3
42,2080,37,405,2522,0.8247422680,0.0146708961,0.1605868358,Rep,3
43,503,19,238,760,0.6618421053,0.0250000000,0.3131578947,Rep,3
44,1234,28,621,1883,0.6553372278,0.0148698885,0.3297928837,Rep,3
45,1158,11,141,1310,0.8839694656,0.0083969466,0.1076335878,Rep,3
46,424,9,135,568,0.7464788732,0.0158450704,0.2376760563,Rep,3
47,154,3,72,229,0.6724890830,0.0131004367,0.3144104803,Rep,3
48,195,8,133,336,0.5803571429,0.0238095238,0.3958333333,Rep,2
49,707,11,79,797,0.8870765370,0.0138017566,0.0991217064,Rep,3
50,1034,23,301,1358,0.7614138439,0.0169366716,0.2216494845,Rep,3
51,1197,24,420,1641,0.7294332724,0.0146252285,0.2559414991,Rep,3
52,1318,14,182,1514,0.8705416116,0.0092470277,0.1202113606,Rep,3
53,164,2,28,194,0.8453608247,0.0103092784,0.1443298969,Rep,3
54,1222,29,421,1672,0.7308612440,0.0173444976,0.2517942584,Rep,3
55,425,16,328,769,0.5526657997,0.0208062419,0.4265279584,Rep,2
56,1405,34,435,1874,0.7497331910,0.0181430096,0.2321237994,Rep,3
57,374,4,94,472,0.7923728814,0.0084745763,0.1991525424,Rep,3
58,1777,39,510,2326,0.7639724850,0.0167669819,0.2192605331,Rep,3
59,1601,28,442,2071,0.7730564944,0.0135200386,0.2134234669,Rep,3
60,99,5,70,174,0.5689655172,0.0287356322,0.4022988506,Rep,2
61,562,30,421,1013,0.5547877591,0.0296150049,0.4155972359,Rep,2
66,206,5,130,341,0.6041055718,0.0146627566,0.3812316716,Rep,2
71,2167,37,448,2652,0.8171191554,0.0139517345,0.1689291101,Rep,3
73,180,7,106,293,0.6143344710,0.0238907850,0.3617747440,Rep,2
74,333,7,81,421,0.7909738717,0.0166270784,0.1923990499,Rep,3
75,1801,23,214,2038,0.8837095191,0.0112855741,0.1050049068,Rep,3
76,66,5,133,204,0.3235294118,0.0245098039,0.6519607843,Dem,3
77,197,5,112,314,0.6273885350,0.0159235669,0.3566878981,Rep,2
79,1715,37,401,2153,0.7965629354,0.0171853228,0.1862517418,Rep,3
81,44,2,63,109,0.4036697248,0.0183486239,0.5779816514,Dem,2
82,7,0,5,12,0.5833333333,0.0000000000,0.4166666667,Rep,2
85,624,5,75,704,0.8863636364,0.0071022727,0.1065340909,Rep,3
