precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",96
1,GRN,David B. Collins,2
1,LIB,Kerry Douglas McKennon,13
1,REP,John Cornyn,827
10,DEM,"Mary ""MJ"" Hegar",86
10,GRN,David B. Collins,2
10,LIB,Kerry Douglas McKennon,5
10,REP,John Cornyn,525
11,DEM,"Mary ""MJ"" Hegar",8
11,GRN,David B. Collins,0
11,LIB,Kerry Douglas McKennon,1
11,REP,John Cornyn,66
2,DEM,"Mary ""MJ"" Hegar",72
2,GRN,David B. Collins,3
2,LIB,Kerry Douglas McKennon,8
2,REP,John Cornyn,706
3,DEM,"Mary ""MJ"" Hegar",24
3,GRN,David B. Collins,0
3,LIB,Kerry Douglas McKennon,4
3,REP,John Cornyn,256
4,DEM,"Mary ""MJ"" Hegar",28
4,GRN,David B. Collins,2
4,LIB,Kerry Douglas McKennon,4
4,REP,John Cornyn,483
5,DEM,"Mary ""MJ"" Hegar",12
5,GRN,David B. Collins,1
5,LIB,Kerry Douglas McKennon,2
5,REP,John Cornyn,117
6,DEM,"Mary ""MJ"" Hegar",85
6,GRN,David B. Collins,1
6,LIB,Kerry Douglas McKennon,18
6,REP,John Cornyn,719
7,DEM,"Mary ""MJ"" Hegar",13
7,GRN,David B. Collins,0
7,LIB,Kerry Douglas McKennon,4
7,REP,John Cornyn,129
8,DEM,"Mary ""MJ"" Hegar",34
8,GRN,David B. Collins,2
8,LIB,Kerry Douglas McKennon,5
8,REP,John Cornyn,221
9,DEM,"Mary ""MJ"" Hegar",9
9,GRN,David B. Collins,1
9,LIB,Kerry Douglas McKennon,1
9,REP,John Cornyn,129
