precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,26
101,DEM,Chrysta Castaneda,323
101,GRN,"Katija ""Kat"" Gruene",4
101,LIB,Matt Sterett,28
101,REP,"James ""Jim"" Wright",830
102,,Over Votes,0
102,,Under Votes,0
102,DEM,Chrysta Castaneda,93
102,GRN,"Katija ""Kat"" Gruene",0
102,LIB,Matt Sterett,4
102,REP,"James ""Jim"" Wright",108
103,,Over Votes,0
103,,Under Votes,5
103,DEM,Chrysta Castaneda,17
103,GRN,"Katija ""Kat"" Gruene",0
103,LIB,Matt Sterett,0
103,REP,"James ""Jim"" Wright",179
201,,Over Votes,0
201,,Under Votes,4
201,DEM,Chrysta Castaneda,26
201,GRN,"Katija ""Kat"" Gruene",4
201,LIB,Matt Sterett,4
201,REP,"James ""Jim"" Wright",421
202,,Over Votes,0
202,,Under Votes,18
202,DEM,Chrysta Castaneda,203
202,GRN,"Katija ""Kat"" Gruene",3
202,LIB,Matt Sterett,16
202,REP,"James ""Jim"" Wright",1010
203,,Over Votes,0
203,,Under Votes,3
203,DEM,Chrysta Castaneda,46
203,GRN,"Katija ""Kat"" Gruene",0
203,LIB,Matt Sterett,5
203,REP,"James ""Jim"" Wright",271
301,,Over Votes,0
301,,Under Votes,1
301,DEM,Chrysta Castaneda,16
301,GRN,"Katija ""Kat"" Gruene",0
301,LIB,Matt Sterett,2
301,REP,"James ""Jim"" Wright",98
302,,Over Votes,0
302,,Under Votes,24
302,DEM,Chrysta Castaneda,192
302,GRN,"Katija ""Kat"" Gruene",7
302,LIB,Matt Sterett,25
302,REP,"James ""Jim"" Wright",886
303,,Over Votes,0
303,,Under Votes,18
303,DEM,Chrysta Castaneda,213
303,GRN,"Katija ""Kat"" Gruene",8
303,LIB,Matt Sterett,26
303,REP,"James ""Jim"" Wright",737
304,,Over Votes,0
304,,Under Votes,0
304,DEM,Chrysta Castaneda,33
304,GRN,"Katija ""Kat"" Gruene",1
304,LIB,Matt Sterett,3
304,REP,"James ""Jim"" Wright",164
401,,Over Votes,0
401,,Under Votes,16
401,DEM,Chrysta Castaneda,135
401,GRN,"Katija ""Kat"" Gruene",5
401,LIB,Matt Sterett,13
401,REP,"James ""Jim"" Wright",409
402,,Over Votes,0
402,,Under Votes,3
402,DEM,Chrysta Castaneda,64
402,GRN,"Katija ""Kat"" Gruene",0
402,LIB,Matt Sterett,3
402,REP,"James ""Jim"" Wright",58
403,,Over Votes,0
403,,Under Votes,5
403,DEM,Chrysta Castaneda,44
403,GRN,"Katija ""Kat"" Gruene",0
403,LIB,Matt Sterett,4
403,REP,"James ""Jim"" Wright",190
404,,Over Votes,0
404,,Under Votes,8
404,DEM,Chrysta Castaneda,191
404,GRN,"Katija ""Kat"" Gruene",4
404,LIB,Matt Sterett,7
404,REP,"James ""Jim"" Wright",402
405,,Over Votes,0
405,,Under Votes,18
405,DEM,Chrysta Castaneda,62
405,GRN,"Katija ""Kat"" Gruene",4
405,LIB,Matt Sterett,11
405,REP,"James ""Jim"" Wright",361
