precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,31
101,DEM,Kathy Cheng,320
101,REP,Jane Bland,860
102,,Over Votes,0
102,,Under Votes,1
102,DEM,Kathy Cheng,94
102,REP,Jane Bland,110
103,,Over Votes,0
103,,Under Votes,8
103,DEM,Kathy Cheng,18
103,REP,Jane Bland,175
201,,Over Votes,0
201,,Under Votes,5
201,DEM,Kathy Cheng,24
201,REP,Jane Bland,430
202,,Over Votes,0
202,,Under Votes,20
202,DEM,Kathy Cheng,202
202,REP,Jane Bland,1028
203,,Over Votes,0
203,,Under Votes,4
203,DEM,Kathy Cheng,41
203,REP,Jane Bland,280
301,,Over Votes,0
301,,Under Votes,2
301,DEM,Kathy Cheng,16
301,REP,Jane Bland,99
302,,Over Votes,0
302,,Under Votes,23
302,DEM,Kathy Cheng,203
302,REP,Jane Bland,908
303,,Over Votes,0
303,,Under Votes,19
303,DEM,Kathy Cheng,219
303,REP,Jane Bland,764
304,,Over Votes,0
304,,Under Votes,1
304,DEM,Kathy Cheng,37
304,REP,Jane Bland,163
401,,Over Votes,0
401,,Under Votes,16
401,DEM,Kathy Cheng,131
401,REP,Jane Bland,431
402,,Over Votes,0
402,,Under Votes,3
402,DEM,Kathy Cheng,68
402,REP,Jane Bland,57
403,,Over Votes,0
403,,Under Votes,9
403,DEM,Kathy Cheng,48
403,REP,Jane Bland,186
404,,Over Votes,0
404,,Under Votes,11
404,DEM,Kathy Cheng,188
404,REP,Jane Bland,413
405,,Over Votes,0
405,,Under Votes,17
405,DEM,Kathy Cheng,60
405,REP,Jane Bland,379
