precinct,party,candidate,votes
1A,DEM,Elizabeth Davis Frizell,219
1A,REP,Bert Richardson,106
1B,DEM,Elizabeth Davis Frizell,758
1B,REP,Bert Richardson,458
1C,DEM,Elizabeth Davis Frizell,1361
1C,REP,Bert Richardson,784
2A,DEM,Elizabeth Davis Frizell,221
2A,REP,Bert Richardson,99
2B,DEM,Elizabeth Davis Frizell,877
2B,REP,Bert Richardson,559
2C,DEM,Elizabeth Davis Frizell,587
2C,REP,Bert Richardson,399
2D,DEM,Elizabeth Davis Frizell,29
2D,REP,Bert Richardson,43
3A,DEM,Elizabeth Davis Frizell,985
3A,REP,Bert Richardson,649
3B,DEM,Elizabeth Davis Frizell,1147
3B,REP,Bert Richardson,769
3C,DEM,Elizabeth Davis Frizell,130
3C,REP,Bert Richardson,189
4A,DEM,Elizabeth Davis Frizell,259
4A,REP,Bert Richardson,135
4B,DEM,Elizabeth Davis Frizell,1023
4B,REP,Bert Richardson,654
4C,DEM,Elizabeth Davis Frizell,350
4C,REP,Bert Richardson,183
4D,DEM,Elizabeth Davis Frizell,620
4D,REP,Bert Richardson,357
