precinct,party,candidate,votes
101,DEM,"Mary ""MJ"" Hegar",90
101,GRN,David B. Collins,2
101,LIB,Kerry Douglas McKennon,7
101,REP,John Cornyn,479
201,DEM,"Mary ""MJ"" Hegar",22
201,GRN,David B. Collins,1
201,LIB,Kerry Douglas McKennon,4
201,REP,John Cornyn,163
202,DEM,"Mary ""MJ"" Hegar",36
202,GRN,David B. Collins,1
202,LIB,Kerry Douglas McKennon,6
202,REP,John Cornyn,414
301,DEM,"Mary ""MJ"" Hegar",71
301,GRN,David B. Collins,4
301,LIB,Kerry Douglas McKennon,9
301,REP,John Cornyn,463
401,DEM,"Mary ""MJ"" Hegar",119
401,GRN,David B. Collins,4
401,LIB,Kerry Douglas McKennon,4
401,REP,John Cornyn,195
