precinct,party,candidate,votes
1,DEM,Kathy Cheng,220
1,REP,Jane Bland,138
10,DEM,Kathy Cheng,758
10,REP,Jane Bland,410
100,DEM,Kathy Cheng,827
100,REP,Jane Bland,572
101,DEM,Kathy Cheng,307
101,REP,Jane Bland,411
102,DEM,Kathy Cheng,302
102,REP,Jane Bland,385
103,DEM,Kathy Cheng,945
103,REP,Jane Bland,871
104,DEM,Kathy Cheng,814
104,REP,Jane Bland,553
105,DEM,Kathy Cheng,1146
105,REP,Jane Bland,757
106,DEM,Kathy Cheng,1814
106,REP,Jane Bland,1395
107,DEM,Kathy Cheng,832
107,REP,Jane Bland,449
108,DEM,Kathy Cheng,747
108,REP,Jane Bland,280
109,DEM,Kathy Cheng,1060
109,REP,Jane Bland,481
11,DEM,Kathy Cheng,670
11,REP,Jane Bland,297
110,DEM,Kathy Cheng,382
110,REP,Jane Bland,205
111,DEM,Kathy Cheng,756
111,REP,Jane Bland,579
112,DEM,Kathy Cheng,566
112,REP,Jane Bland,220
113,DEM,Kathy Cheng,1299
113,REP,Jane Bland,952
114,DEM,Kathy Cheng,1171
114,REP,Jane Bland,1121
115,DEM,Kathy Cheng,977
115,REP,Jane Bland,525
116,DEM,Kathy Cheng,676
116,REP,Jane Bland,416
117,DEM,Kathy Cheng,1403
117,REP,Jane Bland,821
118,DEM,Kathy Cheng,705
118,REP,Jane Bland,479
119,DEM,Kathy Cheng,440
119,REP,Jane Bland,172
12,DEM,Kathy Cheng,84
12,REP,Jane Bland,69
120,DEM,Kathy Cheng,718
120,REP,Jane Bland,381
121,DEM,Kathy Cheng,62
121,REP,Jane Bland,26
122,DEM,Kathy Cheng,724
122,REP,Jane Bland,513
123,DEM,Kathy Cheng,331
123,REP,Jane Bland,206
124,DEM,Kathy Cheng,502
124,REP,Jane Bland,406
125,DEM,Kathy Cheng,297
125,REP,Jane Bland,199
126,DEM,Kathy Cheng,514
126,REP,Jane Bland,385
127,DEM,Kathy Cheng,357
127,REP,Jane Bland,162
128,DEM,Kathy Cheng,680
128,REP,Jane Bland,389
129,DEM,Kathy Cheng,47
129,REP,Jane Bland,58
13,DEM,Kathy Cheng,1465
13,REP,Jane Bland,969
130,DEM,Kathy Cheng,356
130,REP,Jane Bland,318
131,DEM,Kathy Cheng,10
131,REP,Jane Bland,3
132,DEM,Kathy Cheng,315
132,REP,Jane Bland,143
133,DEM,Kathy Cheng,36
133,REP,Jane Bland,25
134,DEM,Kathy Cheng,687
134,REP,Jane Bland,736
135,DEM,Kathy Cheng,575
135,REP,Jane Bland,442
136,DEM,Kathy Cheng,565
136,REP,Jane Bland,407
137,DEM,Kathy Cheng,12
137,REP,Jane Bland,14
138,DEM,Kathy Cheng,136
138,REP,Jane Bland,60
139,DEM,Kathy Cheng,136
139,REP,Jane Bland,77
