Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
callahan:2,1243,19,145,1407,0.8834399431,0.0135039090,0.1030561478,Rep,3
callahan:3,1304,16,165,1485,0.8781144781,0.0107744108,0.1111111111,Rep,3
callahan:4,980,9,71,1060,0.9245283019,0.0084905660,0.0669811321,Rep,3
callahan:5,84,1,9,94,0.8936170213,0.0106382979,0.0957446809,Rep,3
callahan:6,514,8,57,579,0.8877374784,0.0138169257,0.0984455959,Rep,3
callahan:7,321,3,38,362,0.8867403315,0.0082872928,0.1049723757,Rep,3
comanche:1,873,11,127,1011,0.8635014837,0.0108803165,0.1256181998,Rep,3
comanche:2,915,11,142,1068,0.8567415730,0.0102996255,0.1329588015,Rep,3
comanche:4,55,2,11,68,0.8088235294,0.0294117647,0.1617647059,Rep,3
comanche:5,410,5,63,478,0.8577405858,0.0104602510,0.1317991632,Rep,3
comanche:6,226,3,33,262,0.8625954198,0.0114503817,0.1259541985,Rep,3
comanche:7,177,2,29,208,0.8509615385,0.0096153846,0.1394230769,Rep,3
comanche:9,99,1,13,113,0.8761061947,0.0088495575,0.1150442478,Rep,3
comanche:10,258,5,37,300,0.8600000000,0.0166666667,0.1233333333,Rep,3
comanche:11,317,5,72,394,0.8045685279,0.0126903553,0.1827411168,Rep,3
comanche:12,1100,10,207,1317,0.8352315869,0.0075930144,0.1571753986,Rep,3
comanche:13,151,2,27,180,0.8388888889,0.0111111111,0.1500000000,Rep,3
comanche:14,78,0,14,92,0.8478260870,0.0000000000,0.1521739130,Rep,3
comanche:15,307,6,28,341,0.9002932551,0.0175953079,0.0821114370,Rep,3
comanche:16,74,0,3,77,0.9610389610,0.0000000000,0.0389610390,Rep,3
eastland:1,1207,9,148,1364,0.8848973607,0.0065982405,0.1085043988,Rep,3
eastland:2,177,1,9,187,0.9465240642,0.0053475936,0.0481283422,Rep,3
eastland:3,627,5,94,726,0.8636363636,0.0068870523,0.1294765840,Rep,3
eastland:4,200,2,21,223,0.8968609865,0.0089686099,0.0941704036,Rep,3
eastland:5,302,3,45,350,0.8628571429,0.0085714286,0.1285714286,Rep,3
eastland:6,186,1,21,208,0.8942307692,0.0048076923,0.1009615385,Rep,3
eastland:7,1105,8,94,1207,0.9154929577,0.0066280033,0.0778790389,Rep,3
eastland:8,1263,10,178,1451,0.8704341833,0.0068917988,0.1226740179,Rep,3
eastland:9,361,2,31,394,0.9162436548,0.0050761421,0.0786802030,Rep,3
erath:10,516,25,191,732,0.7049180328,0.0341530055,0.2609289617,Rep,3
erath:11,256,14,104,374,0.6844919786,0.0374331551,0.2780748663,Rep,3
erath:12,739,17,137,893,0.8275475924,0.0190369541,0.1534154535,Rep,3
erath:18,1162,20,183,1365,0.8512820513,0.0146520147,0.1340659341,Rep,3
erath:19,870,18,130,1018,0.8546168959,0.0176817289,0.1277013752,Rep,3
erath:20,686,19,149,854,0.8032786885,0.0222482436,0.1744730679,Rep,3
erath:21,783,18,153,954,0.8207547170,0.0188679245,0.1603773585,Rep,3
erath:23,302,5,63,370,0.8162162162,0.0135135135,0.1702702703,Rep,3
erath:24,484,7,100,591,0.8189509306,0.0118443316,0.1692047377,Rep,3
erath:25,494,8,59,561,0.8805704100,0.0142602496,0.1051693405,Rep,3
erath:30,443,8,55,506,0.8754940711,0.0158102767,0.1086956522,Rep,3
erath:31,821,14,112,947,0.8669482577,0.0147835269,0.1182682154,Rep,3
erath:32,959,28,172,1159,0.8274374461,0.0241587575,0.1484037964,Rep,3
erath:33,395,21,192,608,0.6496710526,0.0345394737,0.3157894737,Rep,3
erath:34,893,13,114,1020,0.8754901961,0.0127450980,0.1117647059,Rep,3
erath:35,56,3,38,97,0.5773195876,0.0309278351,0.3917525773,Rep,2
erath:41,543,7,60,610,0.8901639344,0.0114754098,0.0983606557,Rep,3
erath:44,1459,29,156,1644,0.8874695864,0.0176399027,0.0948905109,Rep,3
erath:45,745,33,264,1042,0.7149712092,0.0316698656,0.2533589251,Rep,3
erath:46,358,15,107,480,0.7458333333,0.0312500000,0.2229166667,Rep,3
erath:47,592,15,162,769,0.7698309493,0.0195058518,0.2106631990,Rep,3
hood:1,678,9,183,870,0.7793103448,0.0103448276,0.2103448276,Rep,3
hood:2,1967,33,500,2500,0.7868000000,0.0132000000,0.2000000000,Rep,3
hood:3,1724,21,386,2131,0.8090098545,0.0098545284,0.1811356171,Rep,3
hood:4,1282,19,327,1628,0.7874692875,0.0116707617,0.2008599509,Rep,3
hood:5,1476,16,216,1708,0.8641686183,0.0093676815,0.1264637002,Rep,3
hood:7,615,8,67,690,0.8913043478,0.0115942029,0.0971014493,Rep,3
hood:8,1844,24,358,2226,0.8283917341,0.0107816712,0.1608265948,Rep,3
hood:9,2822,38,512,3372,0.8368920522,0.0112692764,0.1518386714,Rep,3
hood:10,3309,42,579,3930,0.8419847328,0.0106870229,0.1473282443,Rep,3
hood:11,1119,16,256,1391,0.8044572250,0.0115025162,0.1840402588,Rep,3
hood:12,936,17,220,1173,0.7979539642,0.0144927536,0.1875532822,Rep,3
hood:13,2306,24,441,2771,0.8321905449,0.0086611332,0.1591483219,Rep,3
hood:14,2055,25,446,2526,0.8135391924,0.0098970705,0.1765637371,Rep,3
hood:15,272,7,60,339,0.8023598820,0.0206489676,0.1769911504,Rep,3
hood:16,3996,35,722,4753,0.8407321692,0.0073637703,0.1519040606,Rep,3
jack:1,662,10,68,740,0.8945945946,0.0135135135,0.0918918919,Rep,3
jack:2,726,14,68,808,0.8985148515,0.0173267327,0.0841584158,Rep,3
jack:3,136,2,16,154,0.8831168831,0.0129870130,0.1038961039,Rep,3
jack:4,583,7,53,643,0.9066874028,0.0108864697,0.0824261275,Rep,3
jack:5,463,7,31,501,0.9241516966,0.0139720559,0.0618762475,Rep,3
jack:6,778,10,81,869,0.8952819333,0.0115074799,0.0932105869,Rep,3
johnson:1,798,8,134,940,0.8489361702,0.0085106383,0.1425531915,Rep,3
johnson:2,2968,42,728,3738,0.7940074906,0.0112359551,0.1947565543,Rep,3
johnson:3,2459,36,753,3248,0.7570812808,0.0110837438,0.2318349754,Rep,3
johnson:4,3196,60,1088,4344,0.7357274401,0.0138121547,0.2504604052,Rep,3
johnson:5,2371,31,660,3062,0.7743305029,0.0101241019,0.2155453952,Rep,3
johnson:6,338,4,66,408,0.8284313725,0.0098039216,0.1617647059,Rep,3
johnson:7,3719,44,1016,4779,0.7781962754,0.0092069471,0.2125967776,Rep,3
johnson:9,684,6,97,787,0.8691232529,0.0076238882,0.1232528590,Rep,3
johnson:11,2229,25,500,2754,0.8093681917,0.0090777052,0.1815541031,Rep,3
johnson:12,1724,22,392,2138,0.8063610851,0.0102899906,0.1833489242,Rep,3
johnson:13,1133,16,250,1399,0.8098641887,0.0114367405,0.1786990708,Rep,3
johnson:14,303,6,38,347,0.8731988473,0.0172910663,0.1095100865,Rep,3
johnson:15,950,16,180,1146,0.8289703316,0.0139616056,0.1570680628,Rep,3
johnson:16,323,4,78,405,0.7975308642,0.0098765432,0.1925925926,Rep,3
johnson:17,1520,28,527,2075,0.7325301205,0.0134939759,0.2539759036,Rep,3
johnson:18,1889,30,615,2534,0.7454617206,0.0118389897,0.2426992897,Rep,3
johnson:19,3374,46,901,4321,0.7808377690,0.0106456839,0.2085165471,Rep,3
johnson:20,437,12,282,731,0.5978112175,0.0164158687,0.3857729138,Rep,2
johnson:21,982,10,178,1170,0.8393162393,0.0085470085,0.1521367521,Rep,3
johnson:22,1850,36,695,2581,0.7167764432,0.0139480821,0.2692754746,Rep,3
johnson:23,1491,18,242,1751,0.8515134209,0.0102798401,0.1382067390,Rep,3
johnson:29,717,9,147,873,0.8213058419,0.0103092784,0.1683848797,Rep,3
johnson:30,1010,10,138,1158,0.8721934370,0.0086355786,0.1191709845,Rep,3
johnson:31,862,10,178,1050,0.8209523810,0.0095238095,0.1695238095,Rep,3
johnson:32,1849,25,492,2366,0.7814877430,0.0105663567,0.2079459003,Rep,3
johnson:33,752,13,145,910,0.8263736264,0.0142857143,0.1593406593,Rep,3
johnson:34,1139,21,377,1537,0.7410540013,0.0136629798,0.2452830189,Rep,3
johnson:36,420,10,189,619,0.6785137318,0.0161550889,0.3053311793,Rep,3
palo-pinto:1,333,4,71,408,0.8161764706,0.0098039216,0.1740196078,Rep,3
palo-pinto:2,14,0,1,15,0.9333333333,0.0000000000,0.0666666667,Rep,3
palo-pinto:3,602,4,89,695,0.8661870504,0.0057553957,0.1280575540,Rep,3
palo-pinto:4,273,5,29,307,0.8892508143,0.0162866450,0.0944625407,Rep,3
palo-pinto:5,267,3,62,332,0.8042168675,0.0090361446,0.1867469880,Rep,3
palo-pinto:6,588,9,139,736,0.7989130435,0.0122282609,0.1888586957,Rep,3
palo-pinto:7,356,3,39,398,0.8944723618,0.0075376884,0.0979899497,Rep,3
palo-pinto:8,1123,10,131,1264,0.8884493671,0.0079113924,0.1036392405,Rep,3
palo-pinto:9,268,2,39,309,0.8673139159,0.0064724919,0.1262135922,Rep,3
palo-pinto:11,207,2,28,237,0.8734177215,0.0084388186,0.1181434599,Rep,3
palo-pinto:12,257,4,51,312,0.8237179487,0.0128205128,0.1634615385,Rep,3
palo-pinto:13,397,4,80,481,0.8253638254,0.0083160083,0.1663201663,Rep,3
palo-pinto:14,91,0,13,104,0.8750000000,0.0000000000,0.1250000000,Rep,3
palo-pinto:15,577,2,68,647,0.8918083462,0.0030911901,0.1051004637,Rep,3
palo-pinto:16,299,4,34,337,0.8872403561,0.0118694362,0.1008902077,Rep,3
palo-pinto:17,245,4,98,347,0.7060518732,0.0115273775,0.2824207493,Rep,3
palo-pinto:18,111,1,18,130,0.8538461538,0.0076923077,0.1384615385,Rep,3
palo-pinto:20,150,2,12,164,0.9146341463,0.0121951220,0.0731707317,Rep,3
palo-pinto:21,451,4,108,563,0.8010657194,0.0071047957,0.1918294849,Rep,3
palo-pinto:22,600,8,69,677,0.8862629247,0.0118168390,0.1019202363,Rep,3
palo-pinto:23,697,12,215,924,0.7543290043,0.0129870130,0.2326839827,Rep,3
palo-pinto:24,77,1,17,95,0.8105263158,0.0105263158,0.1789473684,Rep,3
palo-pinto:25,70,1,19,90,0.7777777778,0.0111111111,0.2111111111,Rep,3
palo-pinto:26,37,0,12,49,0.7551020408,0.0000000000,0.2448979592,Rep,3
palo-pinto:27,864,15,215,1094,0.7897623400,0.0137111517,0.1965265082,Rep,3
