precinct,party,candidate,votes
101,DEM,Tina Clinton,727
101,REP,Kevin Patrick Yeary,1642
102,DEM,Tina Clinton,460
102,REP,Kevin Patrick Yeary,1123
103,DEM,Tina Clinton,476
103,REP,Kevin Patrick Yeary,1167
104,DEM,Tina Clinton,385
104,REP,Kevin Patrick Yeary,1482
105,DEM,Tina Clinton,719
105,REP,Kevin Patrick Yeary,1385
106,DEM,Tina Clinton,287
106,REP,Kevin Patrick Yeary,468
107,DEM,Tina Clinton,76
107,REP,Kevin Patrick Yeary,339
108,DEM,Tina Clinton,102
108,REP,Kevin Patrick Yeary,875
109,DEM,Tina Clinton,17
109,REP,Kevin Patrick Yeary,179
110,DEM,Tina Clinton,6
110,REP,Kevin Patrick Yeary,68
201,DEM,Tina Clinton,331
201,REP,Kevin Patrick Yeary,507
202,DEM,Tina Clinton,660
202,REP,Kevin Patrick Yeary,817
203,DEM,Tina Clinton,575
203,REP,Kevin Patrick Yeary,923
204,DEM,Tina Clinton,305
204,REP,Kevin Patrick Yeary,971
205,DEM,Tina Clinton,701
205,REP,Kevin Patrick Yeary,1063
206,DEM,Tina Clinton,242
206,REP,Kevin Patrick Yeary,1487
207,DEM,Tina Clinton,29
207,REP,Kevin Patrick Yeary,198
301,DEM,Tina Clinton,487
301,REP,Kevin Patrick Yeary,1190
302,DEM,Tina Clinton,379
302,REP,Kevin Patrick Yeary,1294
303,DEM,Tina Clinton,114
303,REP,Kevin Patrick Yeary,1488
304,DEM,Tina Clinton,544
304,REP,Kevin Patrick Yeary,1349
305,DEM,Tina Clinton,422
305,REP,Kevin Patrick Yeary,1756
306,DEM,Tina Clinton,650
306,REP,Kevin Patrick Yeary,3040
307,DEM,Tina Clinton,762
307,REP,Kevin Patrick Yeary,3810
308,DEM,Tina Clinton,179
308,REP,Kevin Patrick Yeary,1237
401,DEM,Tina Clinton,263
401,REP,Kevin Patrick Yeary,443
402,DEM,Tina Clinton,733
402,REP,Kevin Patrick Yeary,1526
403,DEM,Tina Clinton,534
403,REP,Kevin Patrick Yeary,950
404,DEM,Tina Clinton,497
404,REP,Kevin Patrick Yeary,865
405,DEM,Tina Clinton,333
405,REP,Kevin Patrick Yeary,747
406,DEM,Tina Clinton,546
406,REP,Kevin Patrick Yeary,1649
407,DEM,Tina Clinton,186
407,REP,Kevin Patrick Yeary,669
408,DEM,Tina Clinton,361
408,REP,Kevin Patrick Yeary,2798
409,DEM,Tina Clinton,51
409,REP,Kevin Patrick Yeary,647
