precinct,party,candidate,votes
101,DEM,Chrysta Castaneda,694
101,GRN,"Katija ""Kat"" Gruene",30
101,LIB,Matt Sterett,76
101,REP,"James ""Jim"" Wright",1596
102,DEM,Chrysta Castaneda,421
102,GRN,"Katija ""Kat"" Gruene",22
102,LIB,Matt Sterett,54
102,REP,"James ""Jim"" Wright",1098
103,DEM,Chrysta Castaneda,447
103,GRN,"Katija ""Kat"" Gruene",22
103,LIB,Matt Sterett,39
103,REP,"James ""Jim"" Wright",1146
104,DEM,Chrysta Castaneda,358
104,GRN,"Katija ""Kat"" Gruene",11
104,LIB,Matt Sterett,39
104,REP,"James ""Jim"" Wright",1484
105,DEM,Chrysta Castaneda,667
105,GRN,"Katija ""Kat"" Gruene",37
105,LIB,Matt Sterett,73
105,REP,"James ""Jim"" Wright",1335
106,DEM,Chrysta Castaneda,263
106,GRN,"Katija ""Kat"" Gruene",18
106,LIB,Matt Sterett,42
106,REP,"James ""Jim"" Wright",435
107,DEM,Chrysta Castaneda,72
107,GRN,"Katija ""Kat"" Gruene",0
107,LIB,Matt Sterett,7
107,REP,"James ""Jim"" Wright",339
108,DEM,Chrysta Castaneda,90
108,GRN,"Katija ""Kat"" Gruene",6
108,LIB,Matt Sterett,20
108,REP,"James ""Jim"" Wright",858
109,DEM,Chrysta Castaneda,15
109,GRN,"Katija ""Kat"" Gruene",2
109,LIB,Matt Sterett,2
109,REP,"James ""Jim"" Wright",175
110,DEM,Chrysta Castaneda,8
110,GRN,"Katija ""Kat"" Gruene",0
110,LIB,Matt Sterett,1
110,REP,"James ""Jim"" Wright",66
201,DEM,Chrysta Castaneda,302
201,GRN,"Katija ""Kat"" Gruene",17
201,LIB,Matt Sterett,28
201,REP,"James ""Jim"" Wright",496
202,DEM,Chrysta Castaneda,630
202,GRN,"Katija ""Kat"" Gruene",18
202,LIB,Matt Sterett,37
202,REP,"James ""Jim"" Wright",805
203,DEM,Chrysta Castaneda,544
203,GRN,"Katija ""Kat"" Gruene",21
203,LIB,Matt Sterett,50
203,REP,"James ""Jim"" Wright",895
204,DEM,Chrysta Castaneda,267
204,GRN,"Katija ""Kat"" Gruene",18
204,LIB,Matt Sterett,29
204,REP,"James ""Jim"" Wright",964
205,DEM,Chrysta Castaneda,661
205,GRN,"Katija ""Kat"" Gruene",27
205,LIB,Matt Sterett,59
205,REP,"James ""Jim"" Wright",1023
206,DEM,Chrysta Castaneda,221
206,GRN,"Katija ""Kat"" Gruene",8
206,LIB,Matt Sterett,38
206,REP,"James ""Jim"" Wright",1475
207,DEM,Chrysta Castaneda,25
207,GRN,"Katija ""Kat"" Gruene",3
207,LIB,Matt Sterett,7
207,REP,"James ""Jim"" Wright",196
301,DEM,Chrysta Castaneda,441
301,GRN,"Katija ""Kat"" Gruene",26
301,LIB,Matt Sterett,52
301,REP,"James ""Jim"" Wright",1171
302,DEM,Chrysta Castaneda,342
302,GRN,"Katija ""Kat"" Gruene",19
302,LIB,Matt Sterett,40
302,REP,"James ""Jim"" Wright",1280
303,DEM,Chrysta Castaneda,103
303,GRN,"Katija ""Kat"" Gruene",5
303,LIB,Matt Sterett,32
303,REP,"James ""Jim"" Wright",1466
304,DEM,Chrysta Castaneda,500
304,GRN,"Katija ""Kat"" Gruene",18
304,LIB,Matt Sterett,60
304,REP,"James ""Jim"" Wright",1329
305,DEM,Chrysta Castaneda,384
305,GRN,"Katija ""Kat"" Gruene",14
305,LIB,Matt Sterett,47
305,REP,"James ""Jim"" Wright",1754
306,DEM,Chrysta Castaneda,600
306,GRN,"Katija ""Kat"" Gruene",21
306,LIB,Matt Sterett,77
306,REP,"James ""Jim"" Wright",3018
307,DEM,Chrysta Castaneda,706
307,GRN,"Katija ""Kat"" Gruene",33
307,LIB,Matt Sterett,112
307,REP,"James ""Jim"" Wright",3737
308,DEM,Chrysta Castaneda,159
308,GRN,"Katija ""Kat"" Gruene",8
308,LIB,Matt Sterett,21
308,REP,"James ""Jim"" Wright",1234
401,DEM,Chrysta Castaneda,255
401,GRN,"Katija ""Kat"" Gruene",11
401,LIB,Matt Sterett,26
401,REP,"James ""Jim"" Wright",415
402,DEM,Chrysta Castaneda,685
402,GRN,"Katija ""Kat"" Gruene",34
402,LIB,Matt Sterett,58
402,REP,"James ""Jim"" Wright",1495
403,DEM,Chrysta Castaneda,487
403,GRN,"Katija ""Kat"" Gruene",25
403,LIB,Matt Sterett,51
403,REP,"James ""Jim"" Wright",929
404,DEM,Chrysta Castaneda,469
404,GRN,"Katija ""Kat"" Gruene",15
404,LIB,Matt Sterett,48
404,REP,"James ""Jim"" Wright",841
405,DEM,Chrysta Castaneda,307
405,GRN,"Katija ""Kat"" Gruene",12
405,LIB,Matt Sterett,35
405,REP,"James ""Jim"" Wright",739
406,DEM,Chrysta Castaneda,523
406,GRN,"Katija ""Kat"" Gruene",15
406,LIB,Matt Sterett,45
406,REP,"James ""Jim"" Wright",1629
407,DEM,Chrysta Castaneda,174
407,GRN,"Katija ""Kat"" Gruene",1
407,LIB,Matt Sterett,17
407,REP,"James ""Jim"" Wright",670
408,DEM,Chrysta Castaneda,314
408,GRN,"Katija ""Kat"" Gruene",23
408,LIB,Matt Sterett,61
408,REP,"James ""Jim"" Wright",2772
409,DEM,Chrysta Castaneda,43
409,GRN,"Katija ""Kat"" Gruene",6
409,LIB,Matt Sterett,14
409,REP,"James ""Jim"" Wright",639
