precinct,party,candidate,votes
101,DEM,Staci Williams,716
101,REP,Jeff Boyd,1588
102,DEM,Staci Williams,454
102,REP,Jeff Boyd,1090
103,DEM,Staci Williams,472
103,REP,Jeff Boyd,1140
104,DEM,Staci Williams,390
104,REP,Jeff Boyd,1469
105,DEM,Staci Williams,698
105,REP,Jeff Boyd,1332
106,DEM,Staci Williams,284
106,REP,Jeff Boyd,433
107,DEM,Staci Williams,76
107,REP,Jeff Boyd,333
108,DEM,Staci Williams,98
108,REP,Jeff Boyd,867
109,DEM,Staci Williams,17
109,REP,Jeff Boyd,177
110,DEM,Staci Williams,7
110,REP,Jeff Boyd,67
201,DEM,Staci Williams,316
201,REP,Jeff Boyd,494
202,DEM,Staci Williams,629
202,REP,Jeff Boyd,801
203,DEM,Staci Williams,557
203,REP,Jeff Boyd,903
204,DEM,Staci Williams,289
204,REP,Jeff Boyd,954
205,DEM,Staci Williams,690
205,REP,Jeff Boyd,1024
206,DEM,Staci Williams,232
206,REP,Jeff Boyd,1468
207,DEM,Staci Williams,29
207,REP,Jeff Boyd,194
301,DEM,Staci Williams,470
301,REP,Jeff Boyd,1153
302,DEM,Staci Williams,377
302,REP,Jeff Boyd,1256
303,DEM,Staci Williams,115
303,REP,Jeff Boyd,1461
304,DEM,Staci Williams,541
304,REP,Jeff Boyd,1313
305,DEM,Staci Williams,408
305,REP,Jeff Boyd,1733
306,DEM,Staci Williams,646
306,REP,Jeff Boyd,3006
307,DEM,Staci Williams,744
307,REP,Jeff Boyd,3740
308,DEM,Staci Williams,176
308,REP,Jeff Boyd,1215
401,DEM,Staci Williams,262
401,REP,Jeff Boyd,425
402,DEM,Staci Williams,705
402,REP,Jeff Boyd,1525
403,DEM,Staci Williams,511
403,REP,Jeff Boyd,936
404,DEM,Staci Williams,473
404,REP,Jeff Boyd,834
405,DEM,Staci Williams,313
405,REP,Jeff Boyd,739
406,DEM,Staci Williams,532
406,REP,Jeff Boyd,1638
407,DEM,Staci Williams,180
407,REP,Jeff Boyd,667
408,DEM,Staci Williams,358
408,REP,Jeff Boyd,2754
409,DEM,Staci Williams,52
409,REP,Jeff Boyd,631
