precinct,party,candidate,votes
100,,Over Votes,0
100,,Under Votes,511
100,REP,Brian Walker,2714
105,,Over Votes,0
105,,Under Votes,206
105,REP,Brian Walker,1457
110,,Over Votes,0
110,,Under Votes,228
110,REP,Brian Walker,1059
111,,Over Votes,0
111,,Under Votes,141
111,REP,Brian Walker,852
115,,Over Votes,0
115,,Under Votes,282
115,REP,Brian Walker,1681
120,,Over Votes,0
120,,Under Votes,179
120,REP,Brian Walker,1408
125,,Over Votes,0
125,,Under Votes,185
125,REP,Brian Walker,1887
130,,Over Votes,0
130,,Under Votes,302
130,REP,Brian Walker,2150
135,,Over Votes,0
135,,Under Votes,173
135,REP,Brian Walker,1122
140,,Over Votes,0
140,,Under Votes,94
140,REP,Brian Walker,880
200,,Over Votes,0
200,,Under Votes,187
200,REP,Brian Walker,934
205,,Over Votes,0
205,,Under Votes,211
205,REP,Brian Walker,1061
210,,Over Votes,0
210,,Under Votes,146
210,REP,Brian Walker,1355
215,,Over Votes,0
215,,Under Votes,305
215,REP,Brian Walker,2468
220,,Over Votes,0
220,,Under Votes,49
220,REP,Brian Walker,514
225,,Over Votes,0
225,,Under Votes,101
225,REP,Brian Walker,894
230,,Over Votes,0
230,,Under Votes,160
230,REP,Brian Walker,1042
235,,Over Votes,0
235,,Under Votes,89
235,REP,Brian Walker,785
240,,Over Votes,0
240,,Under Votes,129
240,REP,Brian Walker,1121
245,,Over Votes,0
245,,Under Votes,119
245,REP,Brian Walker,906
250,,Over Votes,0
250,,Under Votes,151
250,REP,Brian Walker,959
255,,Over Votes,0
255,,Under Votes,203
255,REP,Brian Walker,1171
300,,Over Votes,0
300,,Under Votes,248
300,REP,Brian Walker,1022
305,,Over Votes,0
305,,Under Votes,317
305,REP,Brian Walker,1700
310,,Over Votes,0
310,,Under Votes,236
310,REP,Brian Walker,948
315,,Over Votes,0
315,,Under Votes,425
315,REP,Brian Walker,2429
320,,Over Votes,0
320,,Under Votes,186
320,REP,Brian Walker,1444
325,,Over Votes,0
325,,Under Votes,185
325,REP,Brian Walker,1284
330,,Over Votes,0
330,,Under Votes,126
330,REP,Brian Walker,947
335,,Over Votes,0
335,,Under Votes,282
335,REP,Brian Walker,2964
340,,Over Votes,0
340,,Under Votes,76
340,REP,Brian Walker,737
345,,Over Votes,0
345,,Under Votes,179
345,REP,Brian Walker,1465
350,,Over Votes,0
350,,Under Votes,218
350,REP,Brian Walker,1798
400,,Over Votes,0
400,,Under Votes,351
400,REP,Brian Walker,2184
405,,Over Votes,0
405,,Under Votes,394
405,REP,Brian Walker,2348
410,,Over Votes,0
410,,Under Votes,236
410,REP,Brian Walker,1440
415,,Over Votes,0
415,,Under Votes,488
415,REP,Brian Walker,2575
420,,Over Votes,0
420,,Under Votes,224
420,REP,Brian Walker,1591
425,,Over Votes,0
425,,Under Votes,181
425,REP,Brian Walker,976
430,,Over Votes,0
430,,Under Votes,329
430,REP,Brian Walker,1990
435,,Over Votes,0
435,,Under Votes,320
435,REP,Brian Walker,2076
440,,Over Votes,0
440,,Under Votes,366
440,REP,Brian Walker,2870
445,,Over Votes,0
445,,Under Votes,201
445,REP,Brian Walker,1446
450,,Over Votes,0
450,,Under Votes,297
450,REP,Brian Walker,1752
