precinct,party,candidate,votes
140,,Chris Bryan,4
140,,Jimmy Hines,17
140,,Josh Snyder,4
140,,Over Votes,0
140,,Under Votes,6
210,,Chris Bryan,150
210,,Jimmy Hines,440
210,,Josh Snyder,129
210,,Over Votes,0
210,,Under Votes,211
220,,Chris Bryan,18
220,,Jimmy Hines,43
220,,Josh Snyder,13
220,,Over Votes,0
220,,Under Votes,22
240,,Chris Bryan,0
240,,Jimmy Hines,3
240,,Josh Snyder,2
240,,Over Votes,0
240,,Under Votes,1
320,,Bill C. Cooper,80
320,,Over Votes,0
320,,Susan J. Lair,24
320,,Under Votes,45
335,,Bill C. Cooper,1853
335,,Over Votes,1
335,,Susan J. Lair,569
335,,Under Votes,545
340,,Bill C. Cooper,476
340,,Over Votes,0
340,,Susan J. Lair,130
340,,Under Votes,197
350,,Bill C. Cooper,197
350,,Over Votes,0
350,,Susan J. Lair,75
350,,Under Votes,89
