precinct,party,candidate,votes
100,,Over Votes,0
100,,Under Votes,106
100,DEM,Amy Clark Meachum,561
100,LIB,Mark Ash,66
100,REP,Nathan Hecht,2492
105,,Over Votes,0
105,,Under Votes,31
105,DEM,Amy Clark Meachum,237
105,LIB,Mark Ash,51
105,REP,Nathan Hecht,1344
110,,Over Votes,0
110,,Under Votes,32
110,DEM,Amy Clark Meachum,238
110,LIB,Mark Ash,47
110,REP,Nathan Hecht,970
111,,Over Votes,0
111,,Under Votes,18
111,DEM,Amy Clark Meachum,176
111,LIB,Mark Ash,20
111,REP,Nathan Hecht,779
115,,Over Votes,0
115,,Under Votes,51
115,DEM,Amy Clark Meachum,309
115,LIB,Mark Ash,41
115,REP,Nathan Hecht,1562
120,,Over Votes,0
120,,Under Votes,29
120,DEM,Amy Clark Meachum,206
120,LIB,Mark Ash,50
120,REP,Nathan Hecht,1302
125,,Over Votes,1
125,,Under Votes,42
125,DEM,Amy Clark Meachum,211
125,LIB,Mark Ash,36
125,REP,Nathan Hecht,1782
130,,Over Votes,1
130,,Under Votes,54
130,DEM,Amy Clark Meachum,351
130,LIB,Mark Ash,52
130,REP,Nathan Hecht,1994
135,,Over Votes,0
135,,Under Votes,17
135,DEM,Amy Clark Meachum,202
135,LIB,Mark Ash,32
135,REP,Nathan Hecht,1044
140,,Over Votes,0
140,,Under Votes,17
140,DEM,Amy Clark Meachum,120
140,LIB,Mark Ash,21
140,REP,Nathan Hecht,816
200,,Over Votes,1
200,,Under Votes,37
200,DEM,Amy Clark Meachum,224
200,LIB,Mark Ash,43
200,REP,Nathan Hecht,816
205,,Over Votes,0
205,,Under Votes,41
205,DEM,Amy Clark Meachum,266
205,LIB,Mark Ash,59
205,REP,Nathan Hecht,906
210,,Over Votes,0
210,,Under Votes,29
210,DEM,Amy Clark Meachum,166
210,LIB,Mark Ash,28
210,REP,Nathan Hecht,1278
215,,Over Votes,0
215,,Under Votes,55
215,DEM,Amy Clark Meachum,328
215,LIB,Mark Ash,72
215,REP,Nathan Hecht,2318
220,,Over Votes,0
220,,Under Votes,8
220,DEM,Amy Clark Meachum,46
220,LIB,Mark Ash,12
220,REP,Nathan Hecht,497
225,,Over Votes,0
225,,Under Votes,20
225,DEM,Amy Clark Meachum,100
225,LIB,Mark Ash,22
225,REP,Nathan Hecht,853
230,,Over Votes,0
230,,Under Votes,31
230,DEM,Amy Clark Meachum,184
230,LIB,Mark Ash,30
230,REP,Nathan Hecht,957
235,,Over Votes,0
235,,Under Votes,19
235,DEM,Amy Clark Meachum,93
235,LIB,Mark Ash,22
235,REP,Nathan Hecht,740
240,,Over Votes,0
240,,Under Votes,23
240,DEM,Amy Clark Meachum,126
240,LIB,Mark Ash,39
240,REP,Nathan Hecht,1062
245,,Over Votes,0
245,,Under Votes,27
245,DEM,Amy Clark Meachum,129
245,LIB,Mark Ash,29
245,REP,Nathan Hecht,840
250,,Over Votes,0
250,,Under Votes,21
250,DEM,Amy Clark Meachum,173
250,LIB,Mark Ash,24
250,REP,Nathan Hecht,892
255,,Over Votes,0
255,,Under Votes,44
255,DEM,Amy Clark Meachum,248
255,LIB,Mark Ash,29
255,REP,Nathan Hecht,1053
300,,Over Votes,1
300,,Under Votes,30
300,DEM,Amy Clark Meachum,303
300,LIB,Mark Ash,46
300,REP,Nathan Hecht,890
305,,Over Votes,0
305,,Under Votes,52
305,DEM,Amy Clark Meachum,356
305,LIB,Mark Ash,66
305,REP,Nathan Hecht,1543
310,,Over Votes,0
310,,Under Votes,29
310,DEM,Amy Clark Meachum,301
310,LIB,Mark Ash,28
310,REP,Nathan Hecht,826
315,,Over Votes,1
315,,Under Votes,56
315,DEM,Amy Clark Meachum,487
315,LIB,Mark Ash,92
315,REP,Nathan Hecht,2218
320,,Over Votes,1
320,,Under Votes,40
320,DEM,Amy Clark Meachum,206
320,LIB,Mark Ash,42
320,REP,Nathan Hecht,1341
325,,Over Votes,0
325,,Under Votes,41
325,DEM,Amy Clark Meachum,190
325,LIB,Mark Ash,32
325,REP,Nathan Hecht,1206
330,,Over Votes,0
330,,Under Votes,23
330,DEM,Amy Clark Meachum,170
330,LIB,Mark Ash,30
330,REP,Nathan Hecht,850
335,,Over Votes,0
335,,Under Votes,61
335,DEM,Amy Clark Meachum,265
335,LIB,Mark Ash,61
335,REP,Nathan Hecht,2859
340,,Over Votes,1
340,,Under Votes,10
340,DEM,Amy Clark Meachum,81
340,LIB,Mark Ash,11
340,REP,Nathan Hecht,710
345,,Over Votes,0
345,,Under Votes,34
345,DEM,Amy Clark Meachum,205
345,LIB,Mark Ash,38
345,REP,Nathan Hecht,1367
350,,Over Votes,0
350,,Under Votes,40
350,DEM,Amy Clark Meachum,231
350,LIB,Mark Ash,48
350,REP,Nathan Hecht,1697
400,,Over Votes,0
400,,Under Votes,41
400,DEM,Amy Clark Meachum,446
400,LIB,Mark Ash,52
400,REP,Nathan Hecht,1996
405,,Over Votes,1
405,,Under Votes,54
405,DEM,Amy Clark Meachum,441
405,LIB,Mark Ash,62
405,REP,Nathan Hecht,2184
410,,Over Votes,1
410,,Under Votes,29
410,DEM,Amy Clark Meachum,290
410,LIB,Mark Ash,39
410,REP,Nathan Hecht,1317
415,,Over Votes,0
415,,Under Votes,51
415,DEM,Amy Clark Meachum,705
415,LIB,Mark Ash,83
415,REP,Nathan Hecht,2224
420,,Over Votes,0
420,,Under Votes,37
420,DEM,Amy Clark Meachum,267
420,LIB,Mark Ash,41
420,REP,Nathan Hecht,1470
425,,Over Votes,0
425,,Under Votes,33
425,DEM,Amy Clark Meachum,180
425,LIB,Mark Ash,18
425,REP,Nathan Hecht,926
430,,Over Votes,0
430,,Under Votes,50
430,DEM,Amy Clark Meachum,415
430,LIB,Mark Ash,69
430,REP,Nathan Hecht,1785
435,,Over Votes,0
