precinct,party,candidate,votes
100,,Over Votes,0
100,,Under Votes,131
100,DEM,Tina Clinton,558
100,REP,Kevin Patrick Yeary,2536
105,,Over Votes,0
105,,Under Votes,47
105,DEM,Tina Clinton,234
105,REP,Kevin Patrick Yeary,1382
110,,Over Votes,0
110,,Under Votes,41
110,DEM,Tina Clinton,232
110,REP,Kevin Patrick Yeary,1014
111,,Over Votes,0
111,,Under Votes,26
111,DEM,Tina Clinton,169
111,REP,Kevin Patrick Yeary,798
115,,Over Votes,0
115,,Under Votes,66
115,DEM,Tina Clinton,315
115,REP,Kevin Patrick Yeary,1582
120,,Over Votes,0
120,,Under Votes,45
120,DEM,Tina Clinton,217
120,REP,Kevin Patrick Yeary,1325
125,,Over Votes,0
125,,Under Votes,48
125,DEM,Tina Clinton,214
125,REP,Kevin Patrick Yeary,1810
130,,Over Votes,0
130,,Under Votes,69
130,DEM,Tina Clinton,349
130,REP,Kevin Patrick Yeary,2034
135,,Over Votes,0
135,,Under Votes,30
135,DEM,Tina Clinton,206
135,REP,Kevin Patrick Yeary,1059
140,,Over Votes,0
140,,Under Votes,21
140,DEM,Tina Clinton,119
140,REP,Kevin Patrick Yeary,834
200,,Over Votes,1
200,,Under Votes,45
200,DEM,Tina Clinton,232
200,REP,Kevin Patrick Yeary,843
205,,Over Votes,0
205,,Under Votes,57
205,DEM,Tina Clinton,284
205,REP,Kevin Patrick Yeary,931
210,,Over Votes,0
210,,Under Votes,35
210,DEM,Tina Clinton,154
210,REP,Kevin Patrick Yeary,1312
215,,Over Votes,0
215,,Under Votes,75
215,DEM,Tina Clinton,328
215,REP,Kevin Patrick Yeary,2370
220,,Over Votes,0
220,,Under Votes,10
220,DEM,Tina Clinton,45
220,REP,Kevin Patrick Yeary,508
225,,Over Votes,0
225,,Under Votes,34
225,DEM,Tina Clinton,102
225,REP,Kevin Patrick Yeary,859
230,,Over Votes,0
230,,Under Votes,33
230,DEM,Tina Clinton,185
230,REP,Kevin Patrick Yeary,984
235,,Over Votes,0
235,,Under Votes,28
235,DEM,Tina Clinton,97
235,REP,Kevin Patrick Yeary,749
240,,Over Votes,0
240,,Under Votes,30
240,DEM,Tina Clinton,137
240,REP,Kevin Patrick Yeary,1083
245,,Over Votes,0
245,,Under Votes,38
245,DEM,Tina Clinton,127
245,REP,Kevin Patrick Yeary,860
250,,Over Votes,0
250,,Under Votes,41
250,DEM,Tina Clinton,166
250,REP,Kevin Patrick Yeary,903
255,,Over Votes,0
255,,Under Votes,51
255,DEM,Tina Clinton,238
255,REP,Kevin Patrick Yeary,1085
300,,Over Votes,0
300,,Under Votes,48
300,DEM,Tina Clinton,302
300,REP,Kevin Patrick Yeary,920
305,,Over Votes,0
305,,Under Votes,71
305,DEM,Tina Clinton,367
305,REP,Kevin Patrick Yeary,1579
310,,Over Votes,0
310,,Under Votes,50
310,DEM,Tina Clinton,295
310,REP,Kevin Patrick Yeary,839
315,,Over Votes,0
315,,Under Votes,95
315,DEM,Tina Clinton,488
315,REP,Kevin Patrick Yeary,2271
320,,Over Votes,0
320,,Under Votes,50
320,DEM,Tina Clinton,194
320,REP,Kevin Patrick Yeary,1386
325,,Over Votes,0
325,,Under Votes,59
325,DEM,Tina Clinton,181
325,REP,Kevin Patrick Yeary,1229
330,,Over Votes,0
330,,Under Votes,32
330,DEM,Tina Clinton,171
330,REP,Kevin Patrick Yeary,870
335,,Over Votes,1
335,,Under Votes,95
335,DEM,Tina Clinton,246
335,REP,Kevin Patrick Yeary,2904
340,,Over Votes,0
340,,Under Votes,18
340,DEM,Tina Clinton,69
340,REP,Kevin Patrick Yeary,726
345,,Over Votes,0
345,,Under Votes,39
345,DEM,Tina Clinton,200
345,REP,Kevin Patrick Yeary,1405
350,,Over Votes,0
350,,Under Votes,57
350,DEM,Tina Clinton,218
350,REP,Kevin Patrick Yeary,1741
400,,Over Votes,0
400,,Under Votes,60
400,DEM,Tina Clinton,425
400,REP,Kevin Patrick Yeary,2050
405,,Over Votes,1
405,,Under Votes,74
405,DEM,Tina Clinton,444
405,REP,Kevin Patrick Yeary,2223
410,,Over Votes,0
410,,Under Votes,41
410,DEM,Tina Clinton,296
410,REP,Kevin Patrick Yeary,1339
415,,Over Votes,0
415,,Under Votes,83
415,DEM,Tina Clinton,699
415,REP,Kevin Patrick Yeary,2281
420,,Over Votes,0
420,,Under Votes,60
420,DEM,Tina Clinton,264
420,REP,Kevin Patrick Yeary,1491
425,,Over Votes,0
425,,Under Votes,42
425,DEM,Tina Clinton,181
425,REP,Kevin Patrick Yeary,934
430,,Over Votes,0
430,,Under Votes,69
430,DEM,Tina Clinton,420
430,REP,Kevin Patrick Yeary,1830
435,,Over Votes,0
435,,Under Votes,68
435,DEM,Tina Clinton,403
435,REP,Kevin Patrick Yeary,1925
440,,Over Votes,0
440,,Under Votes,67
440,DEM,Tina Clinton,467
440,REP,Kevin Patrick Yeary,2702
445,,Over Votes,0
445,,Under Votes,36
445,DEM,Tina Clinton,245
445,REP,Kevin Patrick Yeary,1366
450,,Over Votes,0
450,,Under Votes,52
450,DEM,Tina Clinton,371
450,REP,Kevin Patrick Yeary,1626
