precinct,party,candidate,votes
101,DEM,Luke Warford,127
101,GRN,Hunter Wayne Crow,2
101,LIB,Jaime Andres Diez,27
101,REP,Wayne Christian,618
201,DEM,Luke Warford,70
201,GRN,Hunter Wayne Crow,3
201,LIB,Jaime Andres Diez,11
201,REP,Wayne Christian,613
202,DEM,Luke Warford,61
202,GRN,Hunter Wayne Crow,5
202,LIB,Jaime Andres Diez,24
202,REP,Wayne Christian,733
203,DEM,Luke Warford,3
203,GRN,Hunter Wayne Crow,0
203,LIB,Jaime Andres Diez,1
203,REP,Wayne Christian,36
301,DEM,Luke Warford,109
301,GRN,Hunter Wayne Crow,4
301,LIB,Jaime Andres Diez,20
301,REP,Wayne Christian,483
401,DEM,Luke Warford,37
401,GRN,Hunter Wayne Crow,2
401,LIB,Jaime Andres Diez,11
401,REP,Wayne Christian,471
402,DEM,Luke Warford,27
402,GRN,Hunter Wayne Crow,1
402,LIB,Jaime Andres Diez,4
402,REP,Wayne Christian,28
