Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
travis:101,932,119,4297,5348,0.1742707554,0.0222513089,0.8034779357,Dem,3
travis:102,192,16,629,837,0.2293906810,0.0191158901,0.7514934289,Dem,3
travis:103,298,22,810,1130,0.2637168142,0.0194690265,0.7168141593,Dem,3
travis:104,292,18,634,944,0.3093220339,0.0190677966,0.6716101695,Dem,3
travis:105,2101,197,6391,8689,0.2417999770,0.0226723443,0.7355276787,Dem,3
travis:106,1275,63,1598,2936,0.4342643052,0.0214577657,0.5442779292,Dem,2
travis:107,189,7,137,333,0.5675675676,0.0210210210,0.4114114114,Rep,2
travis:108,228,28,972,1228,0.1856677524,0.0228013029,0.7915309446,Dem,3
travis:109,518,47,1404,1969,0.2630777044,0.0238699848,0.7130523108,Dem,3
travis:110,1913,134,4032,6079,0.3146899161,0.0220430992,0.6632669847,Dem,3
travis:111,949,74,2558,3581,0.2650097738,0.0206646188,0.7143256074,Dem,3
travis:112,333,36,1089,1458,0.2283950617,0.0246913580,0.7469135802,Dem,3
travis:113,1711,131,4557,6399,0.2673855290,0.0204719487,0.7121425223,Dem,3
travis:114,66,2,125,193,0.3419689119,0.0103626943,0.6476683938,Dem,3
travis:117,284,41,2080,2405,0.1180873181,0.0170478170,0.8648648649,Dem,3
travis:118,49,6,346,401,0.1221945137,0.0149625935,0.8628428928,Dem,3
travis:120,60,4,190,254,0.2362204724,0.0157480315,0.7480314961,Dem,3
travis:121,117,14,782,913,0.1281489595,0.0153340635,0.8565169770,Dem,3
travis:122,184,42,2005,2231,0.0824742268,0.0188256387,0.8987001345,Dem,3
travis:123,2437,155,4388,6980,0.3491404011,0.0222063037,0.6286532951,Dem,2
travis:124,464,86,3510,4060,0.1142857143,0.0211822660,0.8645320197,Dem,3
travis:125,1,0,0,1,1.0000000000,0.0000000000,0.0000000000,Rep,3
travis:126,381,82,3962,4425,0.0861016949,0.0185310734,0.8953672316,Dem,3
travis:129,191,45,2027,2263,0.0844012373,0.0198851083,0.8957136544,Dem,3
travis:130,185,26,1406,1617,0.1144094001,0.0160791589,0.8695114409,Dem,3
travis:131,1,0,0,1,1.0000000000,0.0000000000,0.0000000000,Rep,3
travis:132,222,34,1963,2219,0.1000450653,0.0153222172,0.8846327174,Dem,3
travis:133,235,34,1630,1899,0.1237493418,0.0179041601,0.8583464982,Dem,3
travis:135,907,103,5817,6827,0.1328548411,0.0150871539,0.8520580050,Dem,3
travis:136,941,50,1382,2373,0.3965444585,0.0210703751,0.5823851665,Dem,2
travis:137,3941,183,5752,9876,0.3990481977,0.0185297691,0.5824220332,Dem,2
travis:139,436,54,1898,2388,0.1825795645,0.0226130653,0.7948073702,Dem,3
travis:140,244,31,1127,1402,0.1740370899,0.0221112696,0.8038516405,Dem,3
