Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
austin:101,594,8,107,709,0.8377997179,0.0112834979,0.1509167842,Rep,3
austin:102,651,11,143,805,0.8086956522,0.0136645963,0.1776397516,Rep,3
austin:103,800,13,112,925,0.8648648649,0.0140540541,0.1210810811,Rep,3
austin:104,405,6,58,469,0.8635394456,0.0127931770,0.1236673774,Rep,3
austin:205,1306,30,235,1571,0.8313176321,0.0190961171,0.1495862508,Rep,3
austin:206,769,14,103,886,0.8679458239,0.0158013544,0.1162528217,Rep,3
austin:207,406,4,66,476,0.8529411765,0.0084033613,0.1386554622,Rep,3
austin:208,360,4,82,446,0.8071748879,0.0089686099,0.1838565022,Rep,3
austin:309,396,3,32,431,0.9187935035,0.0069605568,0.0742459397,Rep,3
austin:310,1164,25,234,1423,0.8179901616,0.0175685172,0.1644413212,Rep,3
austin:311,225,6,151,382,0.5890052356,0.0157068063,0.3952879581,Rep,2
austin:412,258,4,78,340,0.7588235294,0.0117647059,0.2294117647,Rep,3
austin:413,728,10,99,837,0.8697729988,0.0119474313,0.1182795699,Rep,3
austin:414,533,11,140,684,0.7792397661,0.0160818713,0.2046783626,Rep,3
austin:415,553,11,151,715,0.7734265734,0.0153846154,0.2111888112,Rep,3
bastrop:1003,953,62,592,1607,0.5930304916,0.0385812072,0.3683883012,Rep,2
bastrop:1004,504,58,665,1227,0.4107579462,0.0472697637,0.5419722901,Dem,2
bastrop:1006,528,59,439,1026,0.5146198830,0.0575048733,0.4278752437,Rep,1
bastrop:2010,152,16,149,317,0.4794952681,0.0504731861,0.4700315457,Rep,1
bastrop:2013,1066,74,642,1782,0.5982042649,0.0415263749,0.3602693603,Rep,2
bastrop:2014,1170,63,512,1745,0.6704871060,0.0361031519,0.2934097421,Rep,3
bastrop:2015,1010,68,616,1694,0.5962219599,0.0401416765,0.3636363636,Rep,2
bastrop:4021,742,63,595,1400,0.5300000000,0.0450000000,0.4250000000,Rep,2
bastrop:4022,735,52,486,1273,0.5773762765,0.0408483896,0.3817753339,Rep,2
bastrop:4023,532,26,224,782,0.6803069054,0.0332480818,0.2864450128,Rep,3
bastrop:4024,515,35,294,844,0.6101895735,0.0414691943,0.3483412322,Rep,2
bastrop:4025,350,61,634,1045,0.3349282297,0.0583732057,0.6066985646,Dem,2
bastrop:4026,453,65,617,1135,0.3991189427,0.0572687225,0.5436123348,Dem,2
brazos:1,1308,16,277,1601,0.8169893816,0.0099937539,0.1730168645,Rep,3
brazos:2,2965,65,1037,4067,0.7290386034,0.0159822965,0.2549791001,Rep,3
brazos:3,414,8,235,657,0.6301369863,0.0121765601,0.3576864536,Rep,2
