precinct,party,candidate,votes
101,,Ricardo Turullols-Bonilla,0
101,DEM,"Mary ""MJ"" Hegar",48
101,GRN,David B. Collins,4
101,LIB,Kerry Douglas McKennon,0
101,REP,John Cornyn,176
201,,Ricardo Turullols-Bonilla,0
201,DEM,"Mary ""MJ"" Hegar",4
201,GRN,David B. Collins,2
201,LIB,Kerry Douglas McKennon,0
201,REP,John Cornyn,55
202,,Ricardo Turullols-Bonilla,0
202,DEM,"Mary ""MJ"" Hegar",32
202,GRN,David B. Collins,1
202,LIB,Kerry Douglas McKennon,3
202,REP,John Cornyn,216
301,,Ricardo Turullols-Bonilla,0
301,DEM,"Mary ""MJ"" Hegar",12
301,GRN,David B. Collins,0
301,LIB,Kerry Douglas McKennon,0
301,REP,John Cornyn,57
302,,Ricardo Turullols-Bonilla,0
302,DEM,"Mary ""MJ"" Hegar",30
302,GRN,David B. Collins,0
302,LIB,Kerry Douglas McKennon,2
302,REP,John Cornyn,188
401,,Ricardo Turullols-Bonilla,0
401,DEM,"Mary ""MJ"" Hegar",15
401,GRN,David B. Collins,3
401,LIB,Kerry Douglas McKennon,1
401,REP,John Cornyn,178
402,,Ricardo Turullols-Bonilla,0
402,DEM,"Mary ""MJ"" Hegar",15
402,GRN,David B. Collins,0
402,LIB,Kerry Douglas McKennon,1
402,REP,John Cornyn,97
