precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",802
1,GRN,David B. Collins,34
1,LIB,Kerry Douglas McKennon,26
1,REP,John Cornyn,560
10,DEM,"Mary ""MJ"" Hegar",1658
10,GRN,David B. Collins,83
10,LIB,Kerry Douglas McKennon,77
10,REP,John Cornyn,1318
2,DEM,"Mary ""MJ"" Hegar",1073
2,GRN,David B. Collins,48
2,LIB,Kerry Douglas McKennon,54
2,REP,John Cornyn,835
3,DEM,"Mary ""MJ"" Hegar",502
3,GRN,David B. Collins,26
3,LIB,Kerry Douglas McKennon,24
3,REP,John Cornyn,287
4,DEM,"Mary ""MJ"" Hegar",158
4,GRN,David B. Collins,3
4,LIB,Kerry Douglas McKennon,2
4,REP,John Cornyn,197
5,DEM,"Mary ""MJ"" Hegar",32
5,GRN,David B. Collins,0
5,LIB,Kerry Douglas McKennon,1
5,REP,John Cornyn,32
6,DEM,"Mary ""MJ"" Hegar",1974
6,GRN,David B. Collins,94
6,LIB,Kerry Douglas McKennon,89
6,REP,John Cornyn,1181
7,DEM,"Mary ""MJ"" Hegar",231
7,GRN,David B. Collins,4
7,LIB,Kerry Douglas McKennon,16
7,REP,John Cornyn,151
8,DEM,"Mary ""MJ"" Hegar",764
8,GRN,David B. Collins,46
8,LIB,Kerry Douglas McKennon,27
8,REP,John Cornyn,554
9,DEM,"Mary ""MJ"" Hegar",984
9,GRN,David B. Collins,50
9,LIB,Kerry Douglas McKennon,41
9,REP,John Cornyn,736
