precinct,party,candidate,votes
1,DEM,Elizabeth Davis Frizell,842
1,REP,Bert Richardson,506
10,DEM,Elizabeth Davis Frizell,1763
10,REP,Bert Richardson,1187
2,DEM,Elizabeth Davis Frizell,1168
2,REP,Bert Richardson,729
3,DEM,Elizabeth Davis Frizell,509
3,REP,Bert Richardson,267
4,DEM,Elizabeth Davis Frizell,168
4,REP,Bert Richardson,171
5,DEM,Elizabeth Davis Frizell,34
5,REP,Bert Richardson,27
6,DEM,Elizabeth Davis Frizell,2112
6,REP,Bert Richardson,1000
7,DEM,Elizabeth Davis Frizell,244
7,REP,Bert Richardson,113
8,DEM,Elizabeth Davis Frizell,799
8,REP,Bert Richardson,491
9,DEM,Elizabeth Davis Frizell,1030
9,REP,Bert Richardson,673
