precinct,party,candidate,votes
1,,Write-in,1
1,DEM,Joseph R Biden,858
1,GRN,Howie Hawkins,6
1,LIB,Jo Jorgensen,8
1,REP,Donald J Trump,699
10,,Write-in,3
10,DEM,Joseph R Biden,1784
10,GRN,Howie Hawkins,13
10,LIB,Jo Jorgensen,17
10,REP,Donald J Trump,1744
2,,Write-in,1
2,DEM,Joseph R Biden,1183
2,GRN,Howie Hawkins,9
2,LIB,Jo Jorgensen,11
2,REP,Donald J Trump,1077
3,,Write-in,2
3,DEM,Joseph R Biden,555
3,GRN,Howie Hawkins,7
3,LIB,Jo Jorgensen,6
3,REP,Donald J Trump,533
4,,Write-in,1
4,DEM,Joseph R Biden,172
4,GRN,Howie Hawkins,0
4,LIB,Jo Jorgensen,2
4,REP,Donald J Trump,193
5,,Write-in,0
5,DEM,Joseph R Biden,33
5,GRN,Howie Hawkins,0
5,LIB,Jo Jorgensen,0
5,REP,Donald J Trump,37
6,,Write-in,4
6,DEM,Joseph R Biden,2287
6,GRN,Howie Hawkins,12
6,LIB,Jo Jorgensen,24
6,REP,Donald J Trump,1792
7,,Write-in,0
7,DEM,Joseph R Biden,261
7,GRN,Howie Hawkins,1
7,LIB,Jo Jorgensen,4
7,REP,Donald J Trump,240
8,,Write-in,9
8,DEM,Joseph R Biden,901
8,GRN,Howie Hawkins,8
8,LIB,Jo Jorgensen,6
8,REP,Donald J Trump,857
9,,Write-in,0
9,DEM,Joseph R Biden,1114
9,GRN,Howie Hawkins,7
9,LIB,Jo Jorgensen,14
9,REP,Donald J Trump,1087
