COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,Against,For,OVER VOTES,UNDER VOTES,Winning Candidate,Winning Party
COLL,173,PCT 173,650,389,0,0,0,0,0,For,For
COLL,174,PCT 174,4497,2129,1,0,0,0,0,For,For
COLL,175,PCT 175,1978,1116,0,255,210,0,34,Against,Against
COLL,176,PCT 176,4032,1467,0,381,622,0,106,For,For
COLL,177,PCT 177,3203,1500,0,0,0,0,0,For,For
COLL,178,PCT 178,3002,1556,0,0,0,0,0,For,For
COLL,179,PCT 179,4634,3237,0,0,0,0,0,For,For
COLL,180,PCT 180,3313,1580,0,0,0,0,0,For,For
COLL,181,PCT 181,2563,1147,0,0,0,0,0,For,For
COLL,182,PCT 182,3909,2004,0,0,0,0,0,For,For
COLL,183,PCT 183,115,46,0,0,0,0,0,For,For
COLL,184,PCT 184,3232,1307,1,0,0,0,0,For,For
COLL,185,PCT 185,48,22,0,0,0,0,0,For,For
COLL,186,PCT 186,146,68,0,0,0,0,0,For,For
COLL,187,PCT 187,573,337,0,0,0,0,0,For,For
COLL,188,PCT 188,64,41,0,0,0,0,0,For,For
COLL,189,PCT 189,849,440,1,0,0,0,0,For,For
COLL,190,PCT 190,82,42,0,0,0,0,0,For,For
COLL,191,PCT 191,603,227,0,0,0,0,0,For,For
COLL,192,PCT 192,3404,1841,1,0,0,0,0,For,For
COLL,193,PCT 193,1193,604,0,0,0,0,0,For,For
COLL,194,PCT 194,31,17,0,0,0,0,0,For,For
COLL,195,PCT 195,916,541,0,0,0,0,0,For,For
COLL,196,PCT 196,1904,994,0,21,15,0,3,Against,Against
COLL,197,PCT 197,1283,681,0,288,347,0,46,For,For
COLL,198,PCT 198,124,65,0,0,0,0,0,For,For
COLL,199,PCT 199,3269,1928,0,0,0,0,0,For,For
COLL,200,PCT 200,1943,991,1,0,0,0,0,For,For
COLL,201,PCT 201,0,0,0,0,0,0,0,For,For
COLL,202,PCT 202,2,2,0,2,0,0,0,Against,Against
COLL,203,PCT 203,3150,1853,0,0,0,0,0,For,For
COLL,204,PCT 204,349,230,0,0,0,0,0,For,For
COLL,205,PCT 205,34,18,0,0,0,0,0,For,For
COLL,205,PCT 205,34,0,0,0,0,0,0,For,For
COLL,206,PCT 206,1781,996,0,0,0,0,0,For,For
COLL,207,PCT 207,3993,2125,1,0,0,0,0,For,For
COLL,208,PCT 208,3375,2140,0,0,0,0,0,For,For
COLL,209,PCT 209,1187,614,0,0,0,0,0,For,For
COLL,210,PCT 210,1661,914,1,388,404,0,122,For,For
COLL,211,PCT 211,3302,1758,1,0,0,0,0,For,For
COLL,212,PCT 212,5564,2799,1,0,0,0,0,For,For
COLL,213,PCT 213,3612,1848,0,0,0,0,0,For,For
COLL,214,PCT 214,4427,2716,0,0,0,0,0,For,For
COLL,215,PCT 215,2543,1056,0,0,0,0,0,For,For
COLL,216,PCT 216,6210,3332,0,0,0,0,0,For,For
COLL,217,PCT 217,2919,1550,0,0,0,0,0,For,For
COLL,218,PCT 218,4110,2281,1,0,0,0,0,For,For
COLL,219,PCT 219,4072,2234,0,0,0,0,0,For,For
COLL,220,PCT 220,4641,2219,0,0,0,0,0,For,For
COLL,221,PCT 221,5138,2874,0,0,0,0,0,For,For
COLL,222,PCT 222,3575,1933,0,0,0,0,0,For,For
COLL,223,PCT 223,2154,1196,0,0,0,0,0,For,For
COLL,224,PCT 224,3036,1808,0,0,0,0,0,For,For
COLL,225,PCT 225,3815,1819,0,0,0,0,0,For,For
COLL,226,PCT 226,4365,2250,0,0,0,0,0,For,For
COLL,227,PCT 227,4310,2285,1,0,0,0,0,For,For
COLL,228,PCT 228,5265,2155,0,0,0,0,0,For,For
COLL,229,PCT 229,1738,866,0,0,0,0,0,For,For
COLL,230,PCT 230,4826,2039,0,0,0,0,0,For,For
COLL,231,PCT 231,3247,1754,0,0,0,0,0,For,For
COLL,232,PCT 232,3600,1991,0,0,0,0,0,For,For
COLL,233,PCT 233,1922,968,0,0,0,0,0,For,For
COLL,234,PCT 234,2546,1484,0,0,0,0,0,For,For
COLL,235,PCT 235,1874,966,0,171,213,0,21,For,For
COLL,236,PCT 236,2889,1678,0,0,0,0,0,For,For
COLL,237,PCT 237,2253,1011,0,0,0,0,0,For,For
COLL,238,PCT 238,3923,1715,0,0,0,0,0,For,For
COLL,239,PCT 239,4257,2284,0,0,0,0,0,For,For
COLL,240,PCT 240,6041,3348,0,0,0,0,0,For,For
COLL,241,PCT 241,1507,870,3,407,338,0,125,Against,Against
COLL,242,PCT 242,3356,1912,0,0,0,0,0,For,For
COLL,243,PCT 243,1517,915,0,280,136,0,18,Against,Against
COLL,244,PCT 244,3107,1762,0,0,0,0,0,For,For
COLL,245,PCT 245,2774,1151,0,0,0,0,0,For,For
COLL,246,PCT 246,2832,1691,0,653,952,0,86,For,For
COLL,247,PCT 247,2148,1364,0,0,0,0,0,For,For
COLL,248,PCT 248,2116,1087,0,0,0,0,0,For,For
COLL,249,PCT LB 96,0,380,0,0,0,0,0,For,For
COLL,250,PCT LB 97,0,188,0,0,0,0,0,For,For
COLL,251,PCT LB 98,0,9,0,0,0,0,0,For,For
COLL,252,PCT LB 99,0,0,0,0,0,0,0,For,For
COLL,253,PCT LB 100,0,5,0,0,0,0,0,For,For
COLL,254,PCT LB 101,0,0,0,0,0,0,0,For,For
COLL,255,PCT LB 102,0,2,0,0,0,0,0,For,For
COLL,256,PCT LB 103,0,1,0,0,0,0,0,For,For
COLL,257,PCT LB 104,0,5,0,0,0,0,0,For,For
COLL,258,PCT LB 105,0,16,0,0,0,0,0,For,For
COLL,259,PCT LB 106,0,0,0,0,0,0,0,For,For
COLL,260,PCT LB 107,0,2,0,0,0,0,0,For,For
COLL,261,PCT LB 108,0,0,0,0,0,0,0,For,For
COLL,262,PCT LB 109,0,0,0,0,0,0,0,For,For
COLL,263,PCT LB 110,0,0,0,0,0,0,0,For,For
COLL,264,PCT LB 111,0,0,0,0,0,0,0,For,For
COLL,265,PCT LB 112,0,0,0,0,0,0,0,For,For
COLL,266,PCT LB 113,0,0,0,0,0,0,0,For,For
COLL,267,PCT LB 114,0,0,0,0,0,0,0,For,For
