precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
2,36,41,1644,7,197,1925,1.87%,2.13%,85.40%,0.36%,10.23%
3,68,134,3951,0,439,4550,1.49%,2.95%,86.84%,0.00%,9.65%
4,0,1,37,0,38,76,0.00%,1.32%,48.68%,0.00%,50.00%
5,7,3,413,7,122,552,1.27%,0.54%,74.82%,1.27%,22.10%
6,3,2,193,5,104,307,0.98%,0.65%,62.87%,1.63%,33.88%
7,30,44,1934,12,292,2312,1.30%,1.90%,83.65%,0.52%,12.63%
8,10,23,899,0,127,1059,0.94%,2.17%,84.89%,0.00%,11.99%
10,46,50,2128,9,305,2538,1.81%,1.97%,83.85%,0.35%,12.02%
11,5,34,1311,6,73,1429,0.35%,2.38%,91.74%,0.42%,5.11%
