precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
dallas:1083,37,299,3762,4,487,4589,0.81%,6.52%,81.98%,0.09%,10.61%
dallas:1085,11,139,3534,0,217,3900,0.28%,3.56%,90.62%,0.00%,5.56%
dallas:1090,28,1133,4151,12,357,5681,0.49%,19.94%,73.07%,0.21%,6.28%
dallas:1094,18,774,2771,0,102,3641,0.49%,21.26%,76.11%,0.00%,2.80%
dallas:1095,3,421,2939,0,166,3529,0.09%,11.93%,83.28%,0.00%,4.70%
dallas:1096,20,296,3541,7,174,4038,0.50%,7.33%,87.69%,0.17%,4.31%
dallas:1100,44,2531,4462,0,163,7143,0.62%,35.43%,62.47%,0.00%,2.28%
dallas:1101,24,319,4644,0,226,5201,0.46%,6.13%,89.29%,0.00%,4.35%
dallas:1102,23,478,5248,6,372,6127,0.38%,7.80%,85.65%,0.10%,6.07%
dallas:1103,9,119,1097,0,95,1310,0.69%,9.08%,83.74%,0.00%,7.25%
dallas:1108,23,1246,4985,0,332,6572,0.35%,18.96%,75.85%,0.00%,5.05%
dallas:1109,20,77,2038,0,139,2264,0.88%,3.40%,90.02%,0.00%,6.14%
dallas:1111,68,767,3725,11,362,4933,1.38%,15.55%,75.51%,0.22%,7.34%
dallas:1113,2,164,416,3,20,605,0.33%,27.11%,68.76%,0.50%,3.31%
dallas:1124,0,4,44,0,10,58,0.00%,6.90%,75.86%,0.00%,17.24%
dallas:1136,0,0,18,0,8,26,0.00%,0.00%,69.23%,0.00%,30.77%
dallas:1140,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:1148,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:2097,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:2098,110,104,222,17,1531,1984,5.54%,5.24%,11.19%,0.86%,77.17%
dallas:2099,391,352,683,85,2819,4330,9.03%,8.13%,15.77%,1.96%,65.10%
dallas:2100,467,608,1038,70,3034,5217,8.95%,11.65%,19.90%,1.34%,58.16%
dallas:2101,106,89,238,27,1388,1848,5.74%,4.82%,12.88%,1.46%,75.11%
dallas:2102,572,318,713,124,4361,6088,9.40%,5.22%,11.71%,2.04%,71.63%
dallas:2103,65,341,1590,0,605,2594,2.51%,13.15%,61.30%,0.00%,23.32%
dallas:2104,196,154,87,23,392,852,23.00%,18.08%,10.21%,2.70%,46.01%
dallas:2105,281,495,478,21,1756,3031,9.27%,16.33%,15.77%,0.69%,57.93%
dallas:2106,201,435,440,48,1483,2607,7.71%,16.69%,16.88%,1.84%,56.89%
dallas:2107,4,18,27,0,18,64,6.25%,28.12%,42.19%,0.00%,28.12%
dallas:2110,16,244,1002,0,35,1295,1.24%,18.84%,77.37%,0.00%,2.70%
dallas:2111,4,2,7,0,31,41,9.76%,4.88%,17.07%,0.00%,75.61%
dallas:2112,20,23,36,5,99,183,10.93%,12.57%,19.67%,2.73%,54.10%
dallas:2113,1,3,5,1,9,19,5.26%,15.79%,26.32%,5.26%,47.37%
dallas:2114,116,62,196,65,2402,2841,4.08%,2.18%,6.90%,2.29%,84.55%
dallas:2115,7,15,27,3,249,301,2.33%,4.98%,8.97%,1.00%,82.72%
dallas:2116,29,17,27,17,233,323,8.98%,5.26%,8.36%,5.26%,72.14%
dallas:2117,169,1833,586,31,1177,3796,4.45%,48.29%,15.44%,0.82%,31.01%
