precinct,registered,ballots_cast,blank
1,2782,1926,0
2,4987,2989,0
3,2976,1371,2
4,3793,2858,2
5,1043,733,3
6,1650,1109,0
7,1580,1035,0
8,4685,3105,0
9,3563,2363,1
10,997,715,0
11,4854,3314,1
12,2195,1618,0
13,2981,2319,0
14,3407,2279,0
15,1670,981,3
16,2517,1840,0
17,4072,2717,0
18,1088,731,0
19,1611,1208,0
20,2184,1684,2
21,4375,3105,2
22,4553,3315,0
23,3580,1874,3
24,2229,1201,11
25,4119,2900,1
26,1280,739,0
27,2812,1880,0
28,3641,2445,0
29,3332,2504,1
30,1024,704,0
31,2067,1577,0
32,2504,1865,0
33,3396,2414,1
34,4401,3041,2
35,1861,1293,0
36,1966,1503,14
37,2779,1966,0
38,3899,2387,0
39,3035,1905,1
40,3639,2556,0
41,1869,1386,0
42,2302,1548,0
43,3543,2121,0
44,1697,924,1
45,3501,2475,0
46,3182,1797,1
47,2634,1822,1
48,3837,2712,0
49,2425,1806,0
50,3289,1773,1
51,1854,1006,0
52,4768,2909,2
53,2224,1662,0
54,3726,2254,1
55,4272,2791,0
56,3558,2429,2
57,1581,1035,0
58,3671,2397,3
59,4034,2725,0
60,3282,2489,0
61,1688,1214,0
62,2524,1721,1
63,2074,1604,0
64,2695,1840,0
65,1249,847,1
66,2197,1497,0
67,3003,1995,1
68,2042,1285,1
69,3878,2831,0
70,1912,1416,0
71,1812,1314,0
72,1732,1249,2
73,1936,1122,6
74,1988,1373,9
75,2381,1701,0
76,3331,2363,4
77,3677,2432,0
78,4899,3053,2
79,2773,1660,17
80,3657,2509,0
81,2973,2031,1
82,3005,1870,0
83,4265,2914,1
84,2541,1705,11
85,3423,2301,1
86,3050,2194,0
87,3486,2531,0
88,1661,726,7
89,3267,2264,0
90,3268,2400,0
91,2325,1659,1
92,4619,2877,0
93,297,222,1
94,4318,3088,0
95,3171,2237,0
96,1509,782,0
97,1344,1070,0
98,1618,1019,0
99,403,257,0
100,1545,1024,0
101,4300,2865,0
102,2555,1957,0
103,1419,810,0
104,2426,1167,4
105,173,115,0
106,1869,1255,1
107,3373,2417,0
108,2997,2047,1
109,4859,3312,0
110,2816,1947,1
111,3096,2183,0
112,3166,2322,0
113,3351,2087,0
114,4252,3062,0
115,2995,2123,15
116,5006,3553,1
117,4426,2934,2
118,4297,2996,0
119,2398,1696,2
120,3653,2693,0
121,2892,1952,1
122,4972,3708,1
123,2078,1458,0
124,3288,2171,1
125,2250,1532,0
126,4969,3443,0
127,3929,2671,1
128,3137,2395,0
129,4643,3072,0
130,3972,2813,1
131,3151,2136,0
132,2874,2016,6
133,2939,1791,0
134,4149,2771,0
135,4286,2900,0
136,1978,1427,10
137,2004,1418,0
138,2349,1774,0
139,4130,2721,0
140,4848,3591,0
141,3514,2511,0
142,2797,2040,17
143,2165,1543,0
144,2956,2072,1
145,1780,1237,1
146,4860,3233,0
147,2281,1409,0
148,1133,851,0
149,4656,3337,0
150,2024,1621,0
151,1856,1296,0
152,231,119,0
153,1225,860,0
154,2771,2102,0
155,3016,2129,1
156,3797,2569,0
157,4358,3111,1
158,2851,1955,0
159,3385,2049,1
160,530,430,0
161,298,192,0
162,687,558,0
163,2188,1474,0
164,2330,1845,80
165,972,736,0
166,4384,3051,0
167,2192,1501,0
168,1966,1418,0
169,3534,2485,2
170,1921,1364,0
171,2980,1965,0
172,2941,2202,0
173,645,492,0
174,4648,2951,2
175,2083,1492,1
176,4064,2194,0
177,3532,2228,0
178,3375,2404,1
179,4704,3766,0
180,3492,2359,1
181,3166,2049,0
182,4037,2765,1
183,171,120,0
184,3360,1910,0
185,3352,2450,1
186,764,536,0
187,1044,697,0
188,731,488,0
189,1473,1016,0
190,1038,802,0
191,967,582,1
192,4114,2896,0
193,1341,896,0
194,3375,2400,0
195,935,674,0
196,2001,1352,0
197,1270,858,0
198,2904,2327,0
199,4135,3196,0
200,2726,1894,0
201,0,0,0
202,2,2,0
203,3182,2344,0
204,354,282,0
205,4103,2879,2
206,2002,1431,0
207,4081,2925,1
208,4359,3323,0
209,172,125,0
210,1746,1290,0
211,3433,2455,0
212,2600,1945,0
213,3697,2611,0
214,3776,2920,0
215,3503,2092,1
216,4771,3565,0
217,3140,2190,1
218,4297,3093,1
219,4559,3137,1
220,2465,1745,0
221,2053,1470,0
222,3965,2870,1
223,2501,1839,0
224,3351,2568,1
225,3945,2807,2
226,4404,2945,0
227,4468,3160,0
228,4845,3037,1
229,2259,1494,0
230,4953,3021,0
231,3938,2850,0
232,3850,2755,0
233,2089,1443,0
234,3351,2585,0
235,1916,1332,3
236,3015,2217,1
237,2345,1522,3
238,4043,2583,0
239,4293,3051,0
240,4358,3212,0
241,1549,1115,0
242,3578,2604,0
243,1684,1272,0
244,3235,2337,0
245,2764,1651,0
246,2859,2137,1
247,2436,1876,0
248,2328,1645,0
249,4743,3053,0
250,3886,3025,0
251,2568,1852,0
252,3149,2338,0
253,3111,2203,1
254,1286,806,0
255,3292,2440,1
256,767,540,0
257,1342,890,1
258,3045,2073,1
259,3698,2420,0
260,438,319,0
261,3221,2306,0
262,3038,2081,0
263,2055,1544,1
264,3994,2746,0
265,0,0,0
266,62,42,0
267,19,13,0
268,0,0,0
269,0,0,0
270,2,1,0
271,1035,750,0
272,1,1,0
273,260,202,0
