Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,120,4,81,205,0.5853658537,0.0195121951,0.3951219512,Rep,2
102,621,12,396,1029,0.6034985423,0.0116618076,0.3848396501,Rep,2
103,197,2,35,234,0.8418803419,0.0085470085,0.1495726496,Rep,3
104,459,9,198,666,0.6891891892,0.0135135135,0.2972972973,Rep,3
105,208,6,267,481,0.4324324324,0.0124740125,0.5550935551,Dem,2
106,303,6,82,391,0.7749360614,0.0153452685,0.2097186701,Rep,3
107,106,1,40,147,0.7210884354,0.0068027211,0.2721088435,Rep,3
108,1264,21,508,1793,0.7049637479,0.0117122142,0.2833240379,Rep,3
109,898,15,293,1206,0.7446102819,0.0124378109,0.2429519071,Rep,3
110,412,10,292,714,0.5770308123,0.0140056022,0.4089635854,Rep,2
111,103,1,20,124,0.8306451613,0.0080645161,0.1612903226,Rep,3
112,206,8,290,504,0.4087301587,0.0158730159,0.5753968254,Dem,2
113,521,16,344,881,0.5913734393,0.0181611805,0.3904653802,Rep,2
114,718,12,225,955,0.7518324607,0.0125654450,0.2356020942,Rep,3
115,1559,27,510,2096,0.7437977099,0.0128816794,0.2433206107,Rep,3
116,1340,22,367,1729,0.7750144592,0.0127241180,0.2122614228,Rep,3
117,191,2,61,254,0.7519685039,0.0078740157,0.2401574803,Rep,3
118,565,12,466,1043,0.5417066155,0.0115052733,0.4467881112,Rep,1
119,445,11,182,638,0.6974921630,0.0172413793,0.2852664577,Rep,3
120,302,3,88,393,0.7684478372,0.0076335878,0.2239185751,Rep,3
121,576,12,274,862,0.6682134571,0.0139211137,0.3178654292,Rep,3
122,9,0,2,11,0.8181818182,0.0000000000,0.1818181818,Rep,3
123,31,0,17,48,0.6458333333,0.0000000000,0.3541666667,Rep,2
124,613,14,572,1199,0.5112593828,0.0116763970,0.4770642202,Rep,1
125,13,1,7,21,0.6190476190,0.0476190476,0.3333333333,Rep,2
