precinct,registered,ballots_cast,blank
fort-bend:1007,8881,,
fort-bend:1008,1003,,
fort-bend:1012,2805,,
fort-bend:1013,3034,,
fort-bend:1015,1461,,
fort-bend:1018,2298,,
fort-bend:1025,4607,,
fort-bend:1037,2991,,
fort-bend:1054,478,,
fort-bend:1067,3199,,
fort-bend:1074,4306,,
fort-bend:1085,3406,,
fort-bend:1087,1986,,
fort-bend:1120,3124,,
fort-bend:1128,3498,,
fort-bend:1154,3330,,
fort-bend:3005,4150,,
fort-bend:3006,9927,,
fort-bend:3019,1047,,
fort-bend:3057,5177,,
fort-bend:3148,10042,,
fort-bend:3149,5182,,
fort-bend:4011,1605,,
fort-bend:4026,3127,,
fort-bend:4042,1109,,
fort-bend:4047,884,,
fort-bend:4064,1148,,
fort-bend:4079,479,,
fort-bend:4080,1480,,
fort-bend:4084,1602,,
fort-bend:4110,2719,,
fort-bend:4111,1442,,
fort-bend:4119,3306,,
fort-bend:4131,1897,,
fort-bend:4135,6666,,
fort-bend:4158,2387,,
