precinct,party,candidate,votes
11,,Over Votes,0
11,,Under Votes,15
11,,Write-in,0
11,DEM,Jay Kleberg,78
11,GRN,"Alfred Molison, Jr.",7
11,REP,Dawn Buckingham,770
14,,Over Votes,0
14,,Under Votes,14
14,,Write-in,0
14,DEM,Jay Kleberg,94
14,GRN,"Alfred Molison, Jr.",9
14,REP,Dawn Buckingham,891
21,,Over Votes,0
21,,Under Votes,28
21,,Write-in,0
21,DEM,Jay Kleberg,117
21,GRN,"Alfred Molison, Jr.",5
21,REP,Dawn Buckingham,1578
23,,Over Votes,0
23,,Under Votes,8
23,,Write-in,0
23,DEM,Jay Kleberg,23
23,GRN,"Alfred Molison, Jr.",4
23,REP,Dawn Buckingham,226
31,,Over Votes,0
31,,Under Votes,15
31,,Write-in,1
31,DEM,Jay Kleberg,56
31,GRN,"Alfred Molison, Jr.",7
31,REP,Dawn Buckingham,765
33,,Over Votes,0
33,,Under Votes,3
33,,Write-in,0
33,DEM,Jay Kleberg,59
33,GRN,"Alfred Molison, Jr.",5
33,REP,Dawn Buckingham,525
41,,Over Votes,0
41,,Under Votes,0
41,,Write-in,0
41,DEM,Jay Kleberg,3
41,GRN,"Alfred Molison, Jr.",0
41,REP,Dawn Buckingham,38
42,,Over Votes,0
42,,Under Votes,18
42,,Write-in,0
42,DEM,Jay Kleberg,128
42,GRN,"Alfred Molison, Jr.",12
42,REP,Dawn Buckingham,593
