precinct,party,candidate,votes
11,,Over Votes,0
11,,Under Votes,17
11,DEM,Robert Johnson,76
11,REP,"Jesse F. McClure, III",777
14,,Over Votes,0
14,,Under Votes,13
14,DEM,Robert Johnson,107
14,REP,"Jesse F. McClure, III",888
21,,Over Votes,0
21,,Under Votes,37
21,DEM,Robert Johnson,114
21,REP,"Jesse F. McClure, III",1577
23,,Over Votes,0
23,,Under Votes,9
23,DEM,Robert Johnson,24
23,REP,"Jesse F. McClure, III",228
31,,Over Votes,0
31,,Under Votes,20
31,DEM,Robert Johnson,50
31,REP,"Jesse F. McClure, III",774
33,,Over Votes,0
33,,Under Votes,6
33,DEM,Robert Johnson,56
33,REP,"Jesse F. McClure, III",530
41,,Over Votes,0
41,,Under Votes,2
41,DEM,Robert Johnson,3
41,REP,"Jesse F. McClure, III",36
42,,Over Votes,0
42,,Under Votes,24
42,DEM,Robert Johnson,132
42,REP,"Jesse F. McClure, III",595
