precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,36,1285,1768,9,1904,5002,0.72%,25.69%,35.35%,0.18%,38.06%
202,30,425,625,55,1737,2872,1.04%,14.80%,21.76%,1.92%,60.48%
303,25,913,666,65,1200,2869,0.87%,31.82%,23.21%,2.27%,41.83%
404,40,101,356,72,2143,2712,1.47%,3.72%,13.13%,2.65%,79.02%
