precinct,party,candidate,votes
1,DEM,Chrysta Castañeda,114
1,GRN,"Katija ""Kat"" Gruene",2
1,LIB,Matt Sterett,11
1,REP,"James ""Jim"" Wright",293
10,DEM,Chrysta Castañeda,84
10,GRN,"Katija ""Kat"" Gruene",2
10,LIB,Matt Sterett,6
10,REP,"James ""Jim"" Wright",189
2,DEM,Chrysta Castañeda,124
2,GRN,"Katija ""Kat"" Gruene",2
2,LIB,Matt Sterett,16
2,REP,"James ""Jim"" Wright",648
3,DEM,Chrysta Castañeda,81
3,GRN,"Katija ""Kat"" Gruene",2
3,LIB,Matt Sterett,8
3,REP,"James ""Jim"" Wright",325
4,DEM,Chrysta Castañeda,109
4,GRN,"Katija ""Kat"" Gruene",3
4,LIB,Matt Sterett,10
4,REP,"James ""Jim"" Wright",231
5,DEM,Chrysta Castañeda,107
5,GRN,"Katija ""Kat"" Gruene",2
5,LIB,Matt Sterett,15
5,REP,"James ""Jim"" Wright",406
6,DEM,Chrysta Castañeda,171
6,GRN,"Katija ""Kat"" Gruene",4
6,LIB,Matt Sterett,8
6,REP,"James ""Jim"" Wright",396
7,DEM,Chrysta Castañeda,242
7,GRN,"Katija ""Kat"" Gruene",5
7,LIB,Matt Sterett,2
7,REP,"James ""Jim"" Wright",229
8,DEM,Chrysta Castañeda,132
8,GRN,"Katija ""Kat"" Gruene",2
8,LIB,Matt Sterett,9
8,REP,"James ""Jim"" Wright",483
9,DEM,Chrysta Castañeda,53
9,GRN,"Katija ""Kat"" Gruene",0
9,LIB,Matt Sterett,10
9,REP,"James ""Jim"" Wright",209
