precinct,party,candidate,votes
1,DEM,Brenda Davis,120
1,REP,Keven M. Ellis,297
10,DEM,Brenda Davis,95
10,REP,Keven M. Ellis,184
2,DEM,Brenda Davis,149
2,REP,Keven M. Ellis,636
3,DEM,Brenda Davis,86
3,REP,Keven M. Ellis,325
4,DEM,Brenda Davis,115
4,REP,Keven M. Ellis,236
5,DEM,Brenda Davis,116
5,REP,Keven M. Ellis,414
6,DEM,Brenda Davis,181
6,REP,Keven M. Ellis,395
7,DEM,Brenda Davis,243
7,REP,Keven M. Ellis,229
8,DEM,Brenda Davis,145
8,REP,Keven M. Ellis,477
9,DEM,Brenda Davis,59
9,REP,Keven M. Ellis,210
