precinct,party,candidate,votes
1,,Jacqueline Abernathy,0
1,,Mark V. Goloby,0
1,DEM,Beto O'Rourke,150
1,GRN,Delilah Barrios,2
1,LIB,Mark Tippetts,10
1,REP,Greg Abbott,791
10,,Jacqueline Abernathy,0
10,,Mark V. Goloby,0
10,DEM,Beto O'Rourke,199
10,GRN,Delilah Barrios,1
10,LIB,Mark Tippetts,15
10,REP,Greg Abbott,876
11,,Jacqueline Abernathy,0
11,,Mark V. Goloby,0
11,DEM,Beto O'Rourke,55
11,GRN,Delilah Barrios,0
11,LIB,Mark Tippetts,4
11,REP,Greg Abbott,338
12,,Jacqueline Abernathy,0
12,,Mark V. Goloby,0
12,DEM,Beto O'Rourke,233
12,GRN,Delilah Barrios,2
12,LIB,Mark Tippetts,17
12,REP,Greg Abbott,938
13,,Jacqueline Abernathy,0
13,,Mark V. Goloby,0
13,DEM,Beto O'Rourke,151
13,GRN,Delilah Barrios,1
13,LIB,Mark Tippetts,12
13,REP,Greg Abbott,571
14,,Jacqueline Abernathy,0
14,,Mark V. Goloby,0
14,DEM,Beto O'Rourke,59
14,GRN,Delilah Barrios,1
14,LIB,Mark Tippetts,4
14,REP,Greg Abbott,314
15,,Jacqueline Abernathy,0
15,,Mark V. Goloby,0
15,DEM,Beto O'Rourke,100
15,GRN,Delilah Barrios,1
15,LIB,Mark Tippetts,10
15,REP,Greg Abbott,469
16,,Jacqueline Abernathy,0
16,,Mark V. Goloby,0
16,DEM,Beto O'Rourke,68
16,GRN,Delilah Barrios,0
16,LIB,Mark Tippetts,0
16,REP,Greg Abbott,329
17,,Jacqueline Abernathy,0
17,,Mark V. Goloby,0
17,DEM,Beto O'Rourke,191
17,GRN,Delilah Barrios,2
17,LIB,Mark Tippetts,12
17,REP,Greg Abbott,1170
18,,Jacqueline Abernathy,0
18,,Mark V. Goloby,1
18,DEM,Beto O'Rourke,200
18,GRN,Delilah Barrios,2
18,LIB,Mark Tippetts,6
18,REP,Greg Abbott,548
19,,Jacqueline Abernathy,2
19,,Mark V. Goloby,0
19,DEM,Beto O'Rourke,583
19,GRN,Delilah Barrios,11
19,LIB,Mark Tippetts,29
19,REP,Greg Abbott,1886
2,,Jacqueline Abernathy,0
2,,Mark V. Goloby,0
2,DEM,Beto O'Rourke,388
2,GRN,Delilah Barrios,3
2,LIB,Mark Tippetts,22
2,REP,Greg Abbott,1475
20,,Jacqueline Abernathy,0
20,,Mark V. Goloby,0
20,DEM,Beto O'Rourke,554
20,GRN,Delilah Barrios,5
20,LIB,Mark Tippetts,9
20,REP,Greg Abbott,1512
3,,Jacqueline Abernathy,0
3,,Mark V. Goloby,0
3,DEM,Beto O'Rourke,170
3,GRN,Delilah Barrios,1
3,LIB,Mark Tippetts,5
3,REP,Greg Abbott,492
4,,Jacqueline Abernathy,2
4,,Mark V. Goloby,0
4,DEM,Beto O'Rourke,435
4,GRN,Delilah Barrios,3
4,LIB,Mark Tippetts,18
4,REP,Greg Abbott,1343
5,,Jacqueline Abernathy,0
5,,Mark V. Goloby,0
5,DEM,Beto O'Rourke,182
5,GRN,Delilah Barrios,3
5,LIB,Mark Tippetts,6
5,REP,Greg Abbott,580
6,,Jacqueline Abernathy,0
6,,Mark V. Goloby,0
6,DEM,Beto O'Rourke,86
6,GRN,Delilah Barrios,2
6,LIB,Mark Tippetts,6
6,REP,Greg Abbott,308
7,,Jacqueline Abernathy,0
7,,Mark V. Goloby,0
7,DEM,Beto O'Rourke,80
7,GRN,Delilah Barrios,1
7,LIB,Mark Tippetts,3
7,REP,Greg Abbott,367
8,,Jacqueline Abernathy,0
8,,Mark V. Goloby,0
8,DEM,Beto O'Rourke,131
8,GRN,Delilah Barrios,0
8,LIB,Mark Tippetts,9
8,REP,Greg Abbott,694
9,,Jacqueline Abernathy,0
9,,Mark V. Goloby,1
9,DEM,Beto O'Rourke,322
9,GRN,Delilah Barrios,2
9,LIB,Mark Tippetts,23
9,REP,Greg Abbott,1504
