precinct,party,candidate,votes
1,REP,John Carter,806
10,REP,John Carter,881
11,REP,John Carter,335
12,REP,John Carter,936
13,REP,John Carter,581
14,REP,John Carter,314
15,REP,John Carter,478
16,REP,John Carter,329
17,REP,John Carter,1150
18,REP,John Carter,562
19,REP,John Carter,1920
2,REP,John Carter,1434
20,REP,John Carter,1559
3,REP,John Carter,516
4,REP,John Carter,1370
5,REP,John Carter,575
6,REP,John Carter,296
7,REP,John Carter,365
8,REP,John Carter,677
9,REP,John Carter,1501
