precinct,party,candidate,votes
1,DEM,Luke Warford,133
1,GRN,Hunter Wayne Crow,5
1,LIB,Jaime Andres Diez,19
1,REP,Wayne Christian,792
10,DEM,Luke Warford,191
10,GRN,Hunter Wayne Crow,8
10,LIB,Jaime Andres Diez,31
10,REP,Wayne Christian,849
11,DEM,Luke Warford,55
11,GRN,Hunter Wayne Crow,2
11,LIB,Jaime Andres Diez,6
11,REP,Wayne Christian,329
12,DEM,Luke Warford,222
12,GRN,Hunter Wayne Crow,14
12,LIB,Jaime Andres Diez,33
12,REP,Wayne Christian,909
13,DEM,Luke Warford,133
13,GRN,Hunter Wayne Crow,5
13,LIB,Jaime Andres Diez,30
13,REP,Wayne Christian,561
14,DEM,Luke Warford,58
14,GRN,Hunter Wayne Crow,2
14,LIB,Jaime Andres Diez,10
14,REP,Wayne Christian,307
15,DEM,Luke Warford,89
15,GRN,Hunter Wayne Crow,7
15,LIB,Jaime Andres Diez,16
15,REP,Wayne Christian,463
16,DEM,Luke Warford,64
16,GRN,Hunter Wayne Crow,0
16,LIB,Jaime Andres Diez,9
16,REP,Wayne Christian,319
17,DEM,Luke Warford,180
17,GRN,Hunter Wayne Crow,4
17,LIB,Jaime Andres Diez,18
17,REP,Wayne Christian,1162
18,DEM,Luke Warford,186
18,GRN,Hunter Wayne Crow,10
18,LIB,Jaime Andres Diez,17
18,REP,Wayne Christian,536
19,DEM,Luke Warford,532
19,GRN,Hunter Wayne Crow,16
19,LIB,Jaime Andres Diez,51
19,REP,Wayne Christian,1886
2,DEM,Luke Warford,364
2,GRN,Hunter Wayne Crow,17
2,LIB,Jaime Andres Diez,39
2,REP,Wayne Christian,1452
20,DEM,Luke Warford,511
20,GRN,Hunter Wayne Crow,13
20,LIB,Jaime Andres Diez,43
20,REP,Wayne Christian,1495
3,DEM,Luke Warford,137
3,GRN,Hunter Wayne Crow,9
3,LIB,Jaime Andres Diez,31
3,REP,Wayne Christian,485
4,DEM,Luke Warford,394
4,GRN,Hunter Wayne Crow,9
4,LIB,Jaime Andres Diez,48
4,REP,Wayne Christian,1336
5,DEM,Luke Warford,169
5,GRN,Hunter Wayne Crow,4
5,LIB,Jaime Andres Diez,11
5,REP,Wayne Christian,580
6,DEM,Luke Warford,77
6,GRN,Hunter Wayne Crow,6
6,LIB,Jaime Andres Diez,15
6,REP,Wayne Christian,299
7,DEM,Luke Warford,70
7,GRN,Hunter Wayne Crow,3
7,LIB,Jaime Andres Diez,6
7,REP,Wayne Christian,372
8,DEM,Luke Warford,120
8,GRN,Hunter Wayne Crow,5
8,LIB,Jaime Andres Diez,13
8,REP,Wayne Christian,691
9,DEM,Luke Warford,289
9,GRN,Hunter Wayne Crow,12
9,LIB,Jaime Andres Diez,32
9,REP,Wayne Christian,1499
