precinct,registered,ballots_cast,blank
harris:1011,30,18,
harris:117,2029,1105,
harris:179,2121,1483,
harris:225,4081,2471,
harris:244,3459,2325,
harris:264,3320,2084,
harris:270,4125,2827,
harris:299,1749,966,
harris:313,79,48,
harris:323,2036,1263,
harris:330,2740,1872,
harris:364,3046,2009,
harris:383,2620,1480,
harris:43,2107,1339,
harris:446,352,156,
harris:468,4525,2790,
harris:493,3670,2466,
harris:496,2514,1547,
harris:50,4706,3251,
harris:505,4384,2927,
harris:518,4306,3153,
harris:548,2520,1610,
harris:593,4802,3150,
harris:597,4039,2441,
harris:610,2456,1436,
harris:628,2575,1483,
harris:663,2603,2070,
harris:671,3459,2389,
harris:713,2144,1457,
harris:759,2958,2156,
harris:809,110,54,
harris:868,2598,1471,
harris:927,1940,1595,
harris:966,1448,712,
harris:971,0,0,
harris:977,841,470,
