precinct,party,candidate,votes
101,,Over Votes,2
101,,Under Votes,5
101,DEM,Tom Watson,26
101,LIB,Joe Burnes,1
101,REP,Jodey C. Arrington,343
202,,Over Votes,0
202,,Under Votes,5
202,DEM,Tom Watson,21
202,LIB,Joe Burnes,3
202,REP,Jodey C. Arrington,428
303,,Over Votes,0
303,,Under Votes,1
303,DEM,Tom Watson,11
303,LIB,Joe Burnes,3
303,REP,Jodey C. Arrington,183
307,,Over Votes,2
307,,Under Votes,6
307,DEM,Tom Watson,9
307,LIB,Joe Burnes,0
307,REP,Jodey C. Arrington,193
404,,Over Votes,0
404,,Under Votes,0
404,DEM,Tom Watson,0
404,LIB,Joe Burnes,0
404,REP,Jodey C. Arrington,28
405,,Over Votes,0
405,,Under Votes,2
405,DEM,Tom Watson,17
405,LIB,Joe Burnes,2
405,REP,Jodey C. Arrington,151
406,,Over Votes,0
406,,Under Votes,5
406,DEM,Tom Watson,20
406,LIB,Joe Burnes,2
406,REP,Jodey C. Arrington,166
