precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
2,2,11,39,11,229,292,0.68%,3.77%,13.36%,3.77%,78.42%
3,3,13,117,17,404,554,0.54%,2.35%,21.12%,3.07%,72.92%
4,5,12,66,20,765,868,0.58%,1.38%,7.60%,2.30%,88.13%
5,0,5,40,9,278,332,0.00%,1.51%,12.05%,2.71%,83.73%
6,1,10,48,17,475,551,0.18%,1.81%,8.71%,3.09%,86.21%
7,1,21,41,16,571,650,0.15%,3.23%,6.31%,2.46%,87.85%
8,1,30,85,11,437,564,0.18%,5.32%,15.07%,1.95%,77.48%
9,0,7,61,6,298,372,0.00%,1.88%,16.40%,1.61%,80.11%
10,3,24,116,15,660,818,0.37%,2.93%,14.18%,1.83%,80.68%
11,1,14,61,25,466,567,0.18%,2.47%,10.76%,4.41%,82.19%
12,1,54,263,2,402,722,0.14%,7.48%,36.43%,0.28%,55.68%
13,2,52,248,39,753,1094,0.18%,4.75%,22.67%,3.56%,68.83%
14,1,5,68,10,217,301,0.33%,1.66%,22.59%,3.32%,72.09%
15,0,4,49,2,380,435,0.00%,0.92%,11.26%,0.46%,87.36%
16,15,118,963,28,1255,2379,0.63%,4.96%,40.48%,1.18%,52.75%
17,5,6,61,11,474,557,0.90%,1.08%,10.95%,1.97%,85.10%
1E,14,161,377,26,1016,1594,0.88%,10.10%,23.65%,1.63%,63.74%
1N,19,406,989,31,2293,3738,0.51%,10.86%,26.46%,0.83%,61.34%
1W,15,84,175,8,809,1091,1.37%,7.70%,16.04%,0.73%,74.15%
20,12,35,145,14,793,999,1.20%,3.50%,14.51%,1.40%,79.38%
21,0,6,37,3,267,313,0.00%,1.92%,11.82%,0.96%,85.30%
22,1,5,24,0,220,249,0.40%,2.01%,9.64%,0.00%,88.35%
23,0,2,20,0,249,271,0.00%,0.74%,7.38%,0.00%,91.88%
24,0,6,34,3,296,339,0.00%,1.77%,10.03%,0.88%,87.32%
25,26,491,969,0,2497,3982,0.65%,12.33%,24.33%,0.00%,62.71%
26,1,140,120,5,537,803,0.12%,17.43%,14.94%,0.62%,66.87%
